,Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective,datetime
1256,2016,4,25,17,15.7,0.0,0,2016-04-26 00:00:00
1257,2016,4,25,18,19.0,1.0,0,2016-04-26 01:00:00
1258,2016,4,25,19,18.9,1.0,0,2016-04-26 02:00:00
1259,2016,4,25,20,16.3,1.0,0,2016-04-26 03:00:00
1260,2016,4,25,21,16.3,1.0,0,2016-04-26 04:00:00
1261,2016,4,25,22,14.3,1.0,0,2016-04-26 05:00:00
1262,2016,4,25,23,14.2,1.0,0,2016-04-26 06:00:00
1263,2016,4,26,0,25.9,1.0,0,2016-04-26 07:00:00
1264,2016,4,26,1,25.8,1.0,0,2016-04-26 08:00:00
1265,2016,4,26,2,24.3,1.0,0,2016-04-26 09:00:00
1266,2016,4,26,3,24.4,1.0,0,2016-04-26 10:00:00
1267,2016,4,26,4,26.6,1.0,0,2016-04-26 11:00:00
1268,2016,4,26,5,26.6,1.0,0,2016-04-26 12:00:00
1269,2016,4,26,6,26.5,0.0,0,2016-04-26 13:00:00
1270,2016,4,26,7,26.5,0.0,0,2016-04-26 14:00:00
1271,2016,4,26,8,32.2,1.0,0,2016-04-26 15:00:00
1272,2016,4,26,9,32.2,1.0,0,2016-04-26 16:00:00
1273,2016,4,26,10,35.6,1.0,0,2016-04-26 17:00:00
1274,2016,4,26,11,35.5,1.0,0,2016-04-26 18:00:00
1275,2016,4,26,12,13.5,1.0,0,2016-04-26 19:00:00
1276,2016,4,26,13,13.5,1.0,0,2016-04-26 20:00:00
1277,2016,4,26,14,20.5,1.0,0,2016-04-26 21:00:00
1278,2016,4,26,15,20.5,1.0,0,2016-04-26 22:00:00
1279,2016,4,26,16,22.1,1.0,0,2016-04-26 23:00:00
1280,2016,4,26,17,22.2,1.0,0,2016-04-27 00:00:00
1281,2016,4,26,18,26.8,1.0,0,2016-04-27 01:00:00
1282,2016,4,26,19,26.8,1.0,0,2016-04-27 02:00:00
1283,2016,4,26,20,18.0,1.0,0,2016-04-27 03:00:00
1284,2016,4,26,21,17.9,1.0,0,2016-04-27 04:00:00
1285,2016,4,26,22,22.3,1.0,0,2016-04-27 05:00:00
1286,2016,4,26,23,22.3,1.0,0,2016-04-27 06:00:00
1287,2016,4,27,0,31.1,1.0,0,2016-04-27 07:00:00
1288,2016,4,27,1,31.1,1.0,0,2016-04-27 08:00:00
1289,2016,4,27,2,38.6,1.0,0,2016-04-27 09:00:00
1290,2016,4,27,3,38.7,1.0,0,2016-04-27 10:00:00
1291,2016,4,27,4,35.9,1.0,0,2016-04-27 11:00:00
1292,2016,4,27,5,31.3,1.0,0,2016-04-27 12:00:00
1293,2016,4,27,6,38.7,1.0,0,2016-04-27 13:00:00
1294,2016,4,27,7,38.7,1.0,0,2016-04-27 14:00:00
1295,2016,4,27,8,34.9,1.0,0,2016-04-27 15:00:00
1296,2016,4,27,9,34.8,1.0,0,2016-04-27 16:00:00
1297,2016,4,27,10,30.7,1.0,0,2016-04-27 17:00:00
1298,2016,4,27,11,30.6,1.0,0,2016-04-27 18:00:00
1299,2016,4,27,12,25.9,1.0,0,2016-04-27 19:00:00
1300,2016,4,27,13,25.9,1.0,0,2016-04-27 20:00:00
1301,2016,4,27,14,18.9,1.0,0,2016-04-27 21:00:00
1302,2016,4,27,15,18.9,1.0,0,2016-04-27 22:00:00
1303,2016,4,27,16,19.2,1.0,0,2016-04-27 23:00:00
1304,2016,4,27,17,19.2,1.0,0,2016-04-28 00:00:00
1305,2016,4,27,18,25.7,1.0,0,2016-04-28 01:00:00
1306,2016,4,27,19,25.7,1.0,0,2016-04-28 02:00:00
1307,2016,4,27,20,23.4,1.0,0,2016-04-28 03:00:00
1308,2016,4,27,21,24.9,1.0,0,2016-04-28 04:00:00
1309,2016,4,27,22,32.6,1.0,0,2016-04-28 05:00:00
1310,2016,4,27,23,32.6,1.0,0,2016-04-28 06:00:00
1311,2016,4,28,0,38.5,1.0,0,2016-04-28 07:00:00
1312,2016,4,28,1,38.4,1.0,0,2016-04-28 08:00:00
1313,2016,4,28,2,33.8,1.0,0,2016-04-28 09:00:00
1314,2016,4,28,3,33.9,1.0,0,2016-04-28 10:00:00
1315,2016,4,28,4,31.9,1.0,0,2016-04-28 11:00:00
1316,2016,4,28,5,31.9,1.0,0,2016-04-28 12:00:00
1317,2016,4,28,6,23.6,1.0,0,2016-04-28 13:00:00
1318,2016,4,28,7,23.6,1.0,0,2016-04-28 14:00:00
1319,2016,4,28,8,25.6,1.0,0,2016-04-28 15:00:00
1320,2016,4,28,9,25.6,1.0,0,2016-04-28 16:00:00
1321,2016,4,28,10,28.0,1.0,0,2016-04-28 17:00:00
1322,2016,4,28,11,28.0,1.0,0,2016-04-28 18:00:00
1323,2016,4,28,12,21.0,1.0,0,2016-04-28 19:00:00
1324,2016,4,28,13,21.0,1.0,0,2016-04-28 20:00:00
1325,2016,4,28,14,18.4,1.0,0,2016-04-28 21:00:00
1326,2016,4,28,15,20.8,1.0,0,2016-04-28 22:00:00
1327,2016,4,28,16,22.4,1.0,0,2016-04-28 23:00:00
1328,2016,4,28,17,22.5,1.0,0,2016-04-29 00:00:00
1329,2016,4,28,18,28.5,1.0,0,2016-04-29 01:00:00
1330,2016,4,28,19,28.6,1.0,0,2016-04-29 02:00:00
1331,2016,4,28,20,28.7,1.0,0,2016-04-29 03:00:00
1332,2016,4,28,21,28.7,1.0,0,2016-04-29 04:00:00
1333,2016,4,28,22,20.4,1.0,0,2016-04-29 05:00:00
1334,2016,4,28,23,20.6,1.0,0,2016-04-29 06:00:00
1335,2016,4,29,0,35.7,1.0,0,2016-04-29 07:00:00
1336,2016,4,29,1,35.7,1.0,0,2016-04-29 08:00:00
1337,2016,4,29,2,27.0,1.0,0,2016-04-29 09:00:00
1338,2016,4,29,3,27.0,1.0,0,2016-04-29 10:00:00
1339,2016,4,29,4,26.6,1.0,0,2016-04-29 11:00:00
1340,2016,4,29,5,26.7,1.0,0,2016-04-29 12:00:00
1341,2016,4,29,6,33.5,1.0,0,2016-04-29 13:00:00
1342,2016,4,29,7,33.5,1.0,0,2016-04-29 14:00:00
1343,2016,4,29,8,34.1,1.0,0,2016-04-29 15:00:00
1344,2016,4,29,9,34.2,1.0,0,2016-04-29 16:00:00
1345,2016,4,29,10,31.1,1.0,0,2016-04-29 17:00:00
1346,2016,4,29,11,31.3,1.0,0,2016-04-29 18:00:00
1347,2016,4,29,12,14.9,1.0,0,2016-04-29 19:00:00
1348,2016,4,29,13,14.9,1.0,0,2016-04-29 20:00:00
1349,2016,4,29,14,19.1,1.0,0,2016-04-29 21:00:00
1350,2016,4,29,15,19.1,1.0,0,2016-04-29 22:00:00
1351,2016,4,29,16,18.6,1.0,0,2016-04-29 23:00:00
1352,2016,4,29,17,18.6,1.0,0,2016-04-30 00:00:00
1353,2016,4,29,18,18.3,1.0,0,2016-04-30 01:00:00
1354,2016,4,29,19,18.3,1.0,0,2016-04-30 02:00:00
1355,2016,4,29,20,20.0,1.0,0,2016-04-30 03:00:00
1356,2016,4,29,21,20.0,1.0,0,2016-04-30 04:00:00
1357,2016,4,29,22,16.0,1.0,0,2016-04-30 05:00:00
1358,2016,4,29,23,16.0,1.0,0,2016-04-30 06:00:00
1359,2016,4,30,0,21.2,1.0,0,2016-04-30 07:00:00
1360,2016,4,30,1,21.1,1.0,0,2016-04-30 08:00:00
1361,2016,4,30,2,23.5,1.0,0,2016-04-30 09:00:00
1362,2016,4,30,3,23.1,1.0,0,2016-04-30 10:00:00
1363,2016,4,30,4,27.1,1.0,0,2016-04-30 11:00:00
1364,2016,4,30,5,27.1,1.0,0,2016-04-30 12:00:00
1365,2016,4,30,6,14.1,1.0,0,2016-04-30 13:00:00
1366,2016,4,30,7,14.1,1.0,0,2016-04-30 14:00:00
1367,2016,4,30,8,18.8,1.0,0,2016-04-30 15:00:00
1368,2016,4,30,9,19.6,1.0,0,2016-04-30 16:00:00
1369,2016,4,30,10,21.3,1.0,0,2016-04-30 17:00:00
1370,2016,4,30,11,21.3,1.0,0,2016-04-30 18:00:00
1371,2016,4,30,12,21.9,1.0,0,2016-04-30 19:00:00
1372,2016,4,30,13,21.9,1.0,0,2016-04-30 20:00:00
1373,2016,4,30,14,26.1,1.0,0,2016-04-30 21:00:00
1374,2016,4,30,15,26.1,1.0,0,2016-04-30 22:00:00
1375,2016,4,30,16,26.8,1.0,0,2016-04-30 23:00:00
1376,2016,4,30,17,26.8,1.0,0,2016-05-01 00:00:00
1377,2016,4,30,18,22.0,1.0,0,2016-05-01 01:00:00
1378,2016,4,30,19,22.0,1.0,0,2016-05-01 02:00:00
1379,2016,4,30,20,23.3,1.0,0,2016-05-01 03:00:00
1380,2016,4,30,21,23.3,1.0,0,2016-05-01 04:00:00
1381,2016,4,30,22,21.7,1.0,0,2016-05-01 05:00:00
1382,2016,4,30,23,21.6,1.0,0,2016-05-01 06:00:00
1383,2016,5,1,0,14.1,1.0,0,2016-05-01 07:00:00
1384,2016,5,1,1,14.1,1.0,0,2016-05-01 08:00:00
1385,2016,5,1,2,12.3,1.0,0,2016-05-01 09:00:00
1386,2016,5,1,3,16.0,1.0,0,2016-05-01 10:00:00
1387,2016,5,1,4,15.1,1.0,0,2016-05-01 11:00:00
1388,2016,5,1,5,15.1,1.0,0,2016-05-01 12:00:00
1389,2016,5,1,6,15.0,1.0,0,2016-05-01 13:00:00
1390,2016,5,1,7,15.0,1.0,0,2016-05-01 14:00:00
1391,2016,5,1,8,19.7,1.0,0,2016-05-01 15:00:00
1392,2016,5,1,9,19.7,1.0,0,2016-05-01 16:00:00
1393,2016,5,1,10,18.7,1.0,0,2016-05-01 17:00:00
1394,2016,5,1,11,18.7,1.0,0,2016-05-01 18:00:00
1395,2016,5,1,12,12.7,1.0,0,2016-05-01 19:00:00
1396,2016,5,1,13,12.7,1.0,0,2016-05-01 20:00:00
1397,2016,5,1,14,13.5,1.0,0,2016-05-01 21:00:00
1398,2016,5,1,15,13.4,0.0,0,2016-05-01 22:00:00
1399,2016,5,1,16,11.4,1.0,0,2016-05-01 23:00:00
1400,2016,5,1,17,11.5,1.0,0,2016-05-02 00:00:00
1401,2016,5,1,18,15.8,1.0,0,2016-05-02 01:00:00
1402,2016,5,1,19,15.8,1.0,0,2016-05-02 02:00:00
1403,2016,5,1,20,9.2,1.0,0,2016-05-02 03:00:00
1404,2016,5,1,21,9.2,1.0,0,2016-05-02 04:00:00
1405,2016,5,1,22,8.8,1.0,0,2016-05-02 05:00:00
1406,2016,5,1,23,8.8,1.0,0,2016-05-02 06:00:00
1407,2016,5,2,0,11.2,1.0,0,2016-05-02 07:00:00
1408,2016,5,2,1,11.2,1.0,0,2016-05-02 08:00:00
1409,2016,5,2,2,12.2,1.0,0,2016-05-02 09:00:00
1410,2016,5,2,3,12.4,1.0,0,2016-05-02 10:00:00
1411,2016,5,2,4,12.9,1.0,0,2016-05-02 11:00:00
1412,2016,5,2,5,12.9,1.0,0,2016-05-02 12:00:00
1413,2016,5,2,6,14.3,1.0,0,2016-05-02 13:00:00
1414,2016,5,2,7,14.3,1.0,0,2016-05-02 14:00:00
1415,2016,5,2,8,19.2,1.0,0,2016-05-02 15:00:00
1416,2016,5,2,9,19.3,1.0,0,2016-05-02 16:00:00
1417,2016,5,2,10,16.6,1.0,0,2016-05-02 17:00:00
1418,2016,5,2,11,16.6,1.0,0,2016-05-02 18:00:00
1419,2016,5,2,12,9.5,1.0,0,2016-05-02 19:00:00
1420,2016,5,2,13,9.5,1.0,0,2016-05-02 20:00:00
1421,2016,5,2,14,12.6,1.0,0,2016-05-02 21:00:00
1422,2016,5,2,15,12.6,1.0,0,2016-05-02 22:00:00
1423,2016,5,2,16,11.2,1.0,0,2016-05-02 23:00:00
1424,2016,5,2,17,11.2,1.0,0,2016-05-03 00:00:00
1425,2016,5,2,18,14.4,1.0,0,2016-05-03 01:00:00
1426,2016,5,2,19,14.4,1.0,0,2016-05-03 02:00:00
1427,2016,5,2,20,12.2,1.0,0,2016-05-03 03:00:00
1428,2016,5,2,21,12.2,1.0,0,2016-05-03 04:00:00
1429,2016,5,2,22,9.7,1.0,0,2016-05-03 05:00:00
1430,2016,5,2,23,9.7,1.0,0,2016-05-03 06:00:00
1431,2016,5,3,0,12.6,1.0,0,2016-05-03 07:00:00
1432,2016,5,3,1,12.6,1.0,0,2016-05-03 08:00:00
1433,2016,5,3,2,18.4,1.0,0,2016-05-03 09:00:00
1434,2016,5,3,3,17.9,1.0,0,2016-05-03 10:00:00
1435,2016,5,3,4,17.3,1.0,0,2016-05-03 11:00:00
1436,2016,5,3,5,17.3,1.0,0,2016-05-03 12:00:00
1437,2016,5,3,6,14.2,1.0,0,2016-05-03 13:00:00
1438,2016,5,3,7,14.2,1.0,0,2016-05-03 14:00:00
1439,2016,5,3,8,22.9,1.0,0,2016-05-03 15:00:00
1440,2016,5,3,9,22.7,1.0,0,2016-05-03 16:00:00
1441,2016,5,3,10,23.5,1.0,0,2016-05-03 17:00:00
1442,2016,5,3,11,23.5,1.0,0,2016-05-03 18:00:00
1443,2016,5,3,12,14.2,1.0,0,2016-05-03 19:00:00
1444,2016,5,3,13,14.2,1.0,0,2016-05-03 20:00:00
1445,2016,5,3,15,12.9,1.0,0,2016-05-03 22:00:00
1446,2016,5,3,16,12.4,1.0,0,2016-05-03 23:00:00
1447,2016,5,3,17,12.5,1.0,0,2016-05-04 00:00:00
1448,2016,5,3,18,17.5,1.0,0,2016-05-04 01:00:00
1449,2016,5,3,19,17.5,1.0,0,2016-05-04 02:00:00
1450,2016,5,3,20,15.7,1.0,0,2016-05-04 03:00:00
1451,2016,5,3,21,14.8,1.0,0,2016-05-04 04:00:00
1452,2016,5,3,22,9.9,1.0,0,2016-05-04 05:00:00
1453,2016,5,3,23,9.2,1.0,0,2016-05-04 06:00:00
1454,2016,5,4,0,8.7,1.0,0,2016-05-04 07:00:00
1455,2016,5,4,1,8.6,1.0,0,2016-05-04 08:00:00
1456,2016,5,4,2,8.5,1.0,0,2016-05-04 09:00:00
1457,2016,5,4,3,8.5,1.0,0,2016-05-04 10:00:00
1458,2016,5,4,4,10.0,1.0,0,2016-05-04 11:00:00
1459,2016,5,4,5,10.0,1.0,0,2016-05-04 12:00:00
1460,2016,5,4,6,14.2,1.0,0,2016-05-04 13:00:00
1461,2016,5,4,7,14.2,1.0,0,2016-05-04 14:00:00
1462,2016,5,4,8,11.4,1.0,0,2016-05-04 15:00:00
1463,2016,5,4,9,11.9,1.0,0,2016-05-04 16:00:00
1464,2016,5,4,10,12.3,1.0,0,2016-05-04 17:00:00
1465,2016,5,4,11,12.3,1.0,0,2016-05-04 18:00:00
1466,2016,5,4,12,11.3,1.0,0,2016-05-04 19:00:00
1467,2016,5,4,13,11.3,1.0,0,2016-05-04 20:00:00
1468,2016,5,4,14,11.5,1.0,0,2016-05-04 21:00:00
1469,2016,5,4,15,11.5,1.0,0,2016-05-04 22:00:00
1470,2016,5,4,16,13.5,1.0,0,2016-05-04 23:00:00
1471,2016,5,4,17,13.5,1.0,0,2016-05-05 00:00:00
1472,2016,5,4,18,16.7,1.0,0,2016-05-05 01:00:00
1473,2016,5,4,19,16.7,1.0,0,2016-05-05 02:00:00
1474,2016,5,4,20,10.9,1.0,0,2016-05-05 03:00:00
1475,2016,5,4,21,10.8,1.0,0,2016-05-05 04:00:00
1476,2016,5,4,22,7.3,1.0,0,2016-05-05 05:00:00
1477,2016,5,4,23,7.3,1.0,0,2016-05-05 06:00:00
1478,2016,5,5,0,12.1,1.0,0,2016-05-05 07:00:00
1479,2016,5,5,1,12.1,1.0,0,2016-05-05 08:00:00
1480,2016,5,5,2,22.0,1.0,0,2016-05-05 09:00:00
1481,2016,5,5,3,22.1,1.0,0,2016-05-05 10:00:00
1482,2016,5,5,4,18.0,1.0,0,2016-05-05 11:00:00
1483,2016,5,5,5,17.9,1.0,0,2016-05-05 12:00:00
1484,2016,5,5,6,29.2,1.0,0,2016-05-05 13:00:00
1485,2016,5,5,7,29.2,1.0,0,2016-05-05 14:00:00
1486,2016,5,5,8,14.8,1.0,0,2016-05-05 15:00:00
1487,2016,5,5,9,14.8,1.0,0,2016-05-05 16:00:00
1488,2016,5,5,10,14.3,1.0,0,2016-05-05 17:00:00
1489,2016,5,5,11,14.3,1.0,0,2016-05-05 18:00:00
1490,2016,5,5,12,12.0,1.0,0,2016-05-05 19:00:00
1491,2016,5,5,13,12.0,1.0,0,2016-05-05 20:00:00
1492,2016,5,5,14,9.4,1.0,0,2016-05-05 21:00:00
1493,2016,5,5,15,11.3,1.0,0,2016-05-05 22:00:00
1494,2016,5,5,16,20.9,1.0,0,2016-05-05 23:00:00
1495,2016,5,5,17,21.0,1.0,0,2016-05-06 00:00:00
1496,2016,5,5,18,9.8,1.0,0,2016-05-06 01:00:00
1497,2016,5,5,19,9.8,1.0,0,2016-05-06 02:00:00
1498,2016,5,5,20,11.8,1.0,0,2016-05-06 03:00:00
1499,2016,5,5,21,11.9,1.0,0,2016-05-06 04:00:00
1500,2016,5,5,22,25.1,1.0,0,2016-05-06 05:00:00
1501,2016,5,5,23,25.0,1.0,0,2016-05-06 06:00:00
1502,2016,5,6,0,13.8,1.0,0,2016-05-06 07:00:00
1503,2016,5,6,1,13.8,1.0,0,2016-05-06 08:00:00
1504,2016,5,6,2,22.7,1.0,0,2016-05-06 09:00:00
1505,2016,5,6,3,22.7,1.0,0,2016-05-06 10:00:00
1506,2016,5,6,4,17.1,1.0,0,2016-05-06 11:00:00
1507,2016,5,6,5,17.0,1.0,0,2016-05-06 12:00:00
1508,2016,5,6,6,28.4,1.0,0,2016-05-06 13:00:00
1509,2016,5,6,7,28.3,1.0,0,2016-05-06 14:00:00
1510,2016,5,6,8,19.9,1.0,0,2016-05-06 15:00:00
1511,2016,5,6,9,19.9,1.0,0,2016-05-06 16:00:00
1512,2016,5,6,10,17.6,1.0,0,2016-05-06 17:00:00
1513,2016,5,6,11,17.8,1.0,0,2016-05-06 18:00:00
1514,2016,5,6,12,13.6,1.0,0,2016-05-06 19:00:00
1515,2016,5,6,13,13.6,1.0,0,2016-05-06 20:00:00
1516,2016,5,6,14,11.3,1.0,0,2016-05-06 21:00:00
1517,2016,5,6,15,11.2,1.0,0,2016-05-06 22:00:00
1518,2016,5,6,16,10.1,1.0,0,2016-05-06 23:00:00
1519,2016,5,6,17,10.1,1.0,0,2016-05-07 00:00:00
1520,2016,5,6,18,7.9,1.0,0,2016-05-07 01:00:00
1521,2016,5,6,19,7.9,1.0,0,2016-05-07 02:00:00
1522,2016,5,6,20,8.3,1.0,0,2016-05-07 03:00:00
1523,2016,5,6,21,8.3,1.0,0,2016-05-07 04:00:00
1524,2016,5,6,22,9.7,1.0,0,2016-05-07 05:00:00
1525,2016,5,6,23,9.6,1.0,0,2016-05-07 06:00:00
1526,2016,5,7,0,7.7,1.0,0,2016-05-07 07:00:00
1527,2016,5,7,1,7.6,1.0,0,2016-05-07 08:00:00
1528,2016,5,7,2,16.4,1.0,0,2016-05-07 09:00:00
1529,2016,5,7,3,16.4,1.0,0,2016-05-07 10:00:00
1530,2016,5,7,4,16.3,1.0,0,2016-05-07 11:00:00
1531,2016,5,7,5,16.3,1.0,0,2016-05-07 12:00:00
1532,2016,5,7,6,15.3,1.0,0,2016-05-07 13:00:00
1533,2016,5,7,7,15.3,1.0,0,2016-05-07 14:00:00
1534,2016,5,7,8,25.7,1.0,0,2016-05-07 15:00:00
1535,2016,5,7,9,25.7,1.0,0,2016-05-07 16:00:00
1536,2016,5,7,10,19.8,1.0,0,2016-05-07 17:00:00
1537,2016,5,7,11,19.8,1.0,0,2016-05-07 18:00:00
1538,2016,5,7,12,11.7,0.0,0,2016-05-07 19:00:00
1539,2016,5,7,13,11.7,0.0,0,2016-05-07 20:00:00
1540,2016,5,7,14,12.0,0.0,0,2016-05-07 21:00:00
1541,2016,5,7,15,11.9,0.0,0,2016-05-07 22:00:00
1542,2016,5,7,16,11.4,0.0,0,2016-05-07 23:00:00
1543,2016,5,7,17,11.4,0.0,0,2016-05-08 00:00:00
1544,2016,5,7,18,12.9,1.0,0,2016-05-08 01:00:00
1545,2016,5,7,19,12.9,1.0,0,2016-05-08 02:00:00
1546,2016,5,7,20,6.0,1.0,0,2016-05-08 03:00:00
1547,2016,5,7,22,4.5,1.0,0,2016-05-08 05:00:00
1548,2016,5,7,23,4.5,1.0,0,2016-05-08 06:00:00
1549,2016,5,8,0,4.6,1.0,0,2016-05-08 07:00:00
1550,2016,5,8,1,4.6,1.0,0,2016-05-08 08:00:00
1551,2016,5,8,2,11.6,1.0,0,2016-05-08 09:00:00
1552,2016,5,8,3,11.6,1.0,0,2016-05-08 10:00:00
1553,2016,5,8,4,11.9,1.0,0,2016-05-08 11:00:00
1554,2016,5,8,5,11.9,1.0,0,2016-05-08 12:00:00
1555,2016,5,8,6,13.2,1.0,0,2016-05-08 13:00:00
1556,2016,5,8,7,13.2,1.0,0,2016-05-08 14:00:00
1557,2016,5,8,8,15.3,1.0,0,2016-05-08 15:00:00
1558,2016,5,8,9,15.3,1.0,0,2016-05-08 16:00:00
1559,2016,5,8,10,16.0,1.0,0,2016-05-08 17:00:00
1560,2016,5,8,11,16.0,1.0,0,2016-05-08 18:00:00
1561,2016,5,8,12,10.5,0.0,0,2016-05-08 19:00:00
1562,2016,5,8,13,10.5,0.0,0,2016-05-08 20:00:00
1563,2016,5,8,14,16.6,1.0,0,2016-05-08 21:00:00
1564,2016,5,8,15,16.5,1.0,0,2016-05-08 22:00:00
1565,2016,5,8,16,15.4,1.0,0,2016-05-08 23:00:00
1566,2016,5,8,17,15.5,1.0,0,2016-05-09 00:00:00
1567,2016,5,8,18,8.6,1.0,0,2016-05-09 01:00:00
1568,2016,5,8,19,8.6,1.0,0,2016-05-09 02:00:00
1569,2016,5,8,20,9.3,1.0,0,2016-05-09 03:00:00
1570,2016,5,8,21,9.3,1.0,0,2016-05-09 04:00:00
1571,2016,5,8,22,6.3,1.0,0,2016-05-09 05:00:00
1572,2016,5,8,23,6.3,1.0,0,2016-05-09 06:00:00
1573,2016,5,9,0,10.3,1.0,0,2016-05-09 07:00:00
1574,2016,5,9,1,10.2,1.0,0,2016-05-09 08:00:00
1575,2016,5,9,2,7.8,1.0,0,2016-05-09 09:00:00
1576,2016,5,9,3,7.8,1.0,0,2016-05-09 10:00:00
1577,2016,5,9,4,8.6,1.0,0,2016-05-09 11:00:00
1578,2016,5,9,5,8.6,1.0,0,2016-05-09 12:00:00
1579,2016,5,9,6,13.6,1.0,0,2016-05-09 13:00:00
1580,2016,5,9,7,13.6,1.0,0,2016-05-09 14:00:00
1581,2016,5,9,8,15.4,1.0,0,2016-05-09 15:00:00
1582,2016,5,9,9,15.4,1.0,0,2016-05-09 16:00:00
1583,2016,5,9,10,16.7,1.0,0,2016-05-09 17:00:00
1584,2016,5,9,11,16.8,1.0,0,2016-05-09 18:00:00
1585,2016,5,9,12,12.7,0.0,0,2016-05-09 19:00:00
1586,2016,5,9,13,12.7,0.0,0,2016-05-09 20:00:00
1587,2016,5,9,14,13.1,1.0,0,2016-05-09 21:00:00
1588,2016,5,9,15,13.1,1.0,0,2016-05-09 22:00:00
1589,2016,5,9,16,11.3,1.0,0,2016-05-09 23:00:00
1590,2016,5,9,17,11.3,1.0,0,2016-05-10 00:00:00
1591,2016,5,9,18,7.4,1.0,0,2016-05-10 01:00:00
1592,2016,5,9,19,7.4,1.0,0,2016-05-10 02:00:00
1593,2016,5,9,20,6.9,1.0,0,2016-05-10 03:00:00
1594,2016,5,9,21,6.9,1.0,0,2016-05-10 04:00:00
1595,2016,5,9,22,4.1,1.0,0,2016-05-10 05:00:00
1596,2016,5,9,23,4.1,1.0,0,2016-05-10 06:00:00
1597,2016,5,10,0,7.9,1.0,0,2016-05-10 07:00:00
1598,2016,5,10,1,7.9,1.0,0,2016-05-10 08:00:00
1599,2016,5,10,2,8.9,1.0,0,2016-05-10 09:00:00
1600,2016,5,10,3,8.9,1.0,0,2016-05-10 10:00:00
1601,2016,5,10,4,7.9,1.0,0,2016-05-10 11:00:00
1602,2016,5,10,5,7.9,1.0,0,2016-05-10 12:00:00
1603,2016,5,10,6,11.6,1.0,0,2016-05-10 13:00:00
1604,2016,5,10,7,11.6,1.0,0,2016-05-10 14:00:00
1605,2016,5,10,8,14.0,1.0,0,2016-05-10 15:00:00
1606,2016,5,10,9,14.0,1.0,0,2016-05-10 16:00:00
1607,2016,5,10,10,12.2,1.0,0,2016-05-10 17:00:00
1608,2016,5,10,11,12.2,1.0,0,2016-05-10 18:00:00
1609,2016,5,10,12,10.8,1.0,0,2016-05-10 19:00:00
1610,2016,5,10,13,10.8,1.0,0,2016-05-10 20:00:00
1611,2016,5,10,14,6.8,1.0,0,2016-05-10 21:00:00
1612,2016,5,10,15,6.5,1.0,0,2016-05-10 22:00:00
1613,2016,5,10,16,7.3,1.0,0,2016-05-10 23:00:00
1614,2016,5,10,17,7.3,1.0,0,2016-05-11 00:00:00
1615,2016,5,10,18,14.7,1.0,0,2016-05-11 01:00:00
1616,2016,5,10,19,14.8,1.0,0,2016-05-11 02:00:00
1617,2016,5,10,20,13.5,1.0,0,2016-05-11 03:00:00
1618,2016,5,10,21,13.5,1.0,0,2016-05-11 04:00:00
1619,2016,5,10,22,9.3,1.0,0,2016-05-11 05:00:00
1620,2016,5,10,23,9.2,1.0,0,2016-05-11 06:00:00
1621,2016,5,11,0,16.0,1.0,0,2016-05-11 07:00:00
1622,2016,5,11,1,16.0,1.0,0,2016-05-11 08:00:00
1623,2016,5,11,2,21.1,1.0,0,2016-05-11 09:00:00
1624,2016,5,11,3,21.2,1.0,0,2016-05-11 10:00:00
1625,2016,5,11,4,24.0,1.0,0,2016-05-11 11:00:00
1626,2016,5,11,5,24.0,1.0,0,2016-05-11 12:00:00
1627,2016,5,11,6,21.0,1.0,0,2016-05-11 13:00:00
1628,2016,5,11,7,21.0,1.0,0,2016-05-11 14:00:00
1629,2016,5,11,8,25.9,1.0,0,2016-05-11 15:00:00
1630,2016,5,11,9,25.9,1.0,0,2016-05-11 16:00:00
1631,2016,5,11,10,26.4,1.0,0,2016-05-11 17:00:00
1632,2016,5,11,11,26.4,1.0,0,2016-05-11 18:00:00
1633,2016,5,11,12,11.9,1.0,0,2016-05-11 19:00:00
1634,2016,5,11,13,11.9,1.0,0,2016-05-11 20:00:00
1635,2016,5,11,14,17.9,1.0,0,2016-05-11 21:00:00
1636,2016,5,11,15,17.9,1.0,0,2016-05-11 22:00:00
1637,2016,5,11,16,17.3,1.0,0,2016-05-11 23:00:00
1638,2016,5,11,17,17.3,1.0,0,2016-05-12 00:00:00
1639,2016,5,11,18,15.4,1.0,0,2016-05-12 01:00:00
1640,2016,5,11,19,15.4,1.0,0,2016-05-12 02:00:00
1641,2016,5,11,20,18.9,1.0,0,2016-05-12 03:00:00
1642,2016,5,11,21,18.9,1.0,0,2016-05-12 04:00:00
1643,2016,5,11,22,19.8,1.0,0,2016-05-12 05:00:00
1644,2016,5,11,23,19.8,1.0,0,2016-05-12 06:00:00
1645,2016,5,12,0,25.1,1.0,0,2016-05-12 07:00:00
1646,2016,5,12,1,24.3,1.0,0,2016-05-12 08:00:00
1647,2016,5,12,2,24.8,1.0,0,2016-05-12 09:00:00
1648,2016,5,12,3,25.3,0.0,0,2016-05-12 10:00:00
1649,2016,5,12,4,28.4,0.0,0,2016-05-12 11:00:00
1650,2016,5,12,5,28.4,0.0,0,2016-05-12 12:00:00
1651,2016,5,12,6,34.0,1.0,0,2016-05-12 13:00:00
1652,2016,5,12,7,34.0,1.0,0,2016-05-12 14:00:00
1653,2016,5,12,8,16.7,1.0,0,2016-05-12 15:00:00
