,datetime,Temp(C),lat_x,long_x,WindDir,Wind Speed(km/h),lat_y,long_y,Unnamed: 0,Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective
2445,2017-01-23 19:00:00,27.5,13.754,100.5014,70,17,13.754000000000001,100.5014,7327,2017,1,23,12,28.4,1.0,0
2446,2017-01-23 22:00:00,26.0,13.754,100.5014,60,11,13.754000000000001,100.5014,7330,2017,1,23,15,31.1,1.0,0
2447,2017-01-24 01:00:00,24.4,13.754,100.5014,20,16,13.754000000000001,100.5014,7333,2017,1,23,18,30.0,1.0,0
2448,2017-01-24 04:00:00,23.4,13.754,100.5014,25,18,13.754000000000001,100.5014,7336,2017,1,23,21,35.6,1.0,0
2449,2017-01-24 07:00:00,22.6,13.754,100.5014,30,19,13.754000000000001,100.5014,7339,2017,1,24,0,31.2,1.0,0
2450,2017-01-24 10:00:00,26.8,13.754,100.5014,40,20,13.754000000000001,100.5014,7342,2017,1,24,3,42.7,1.0,0
2451,2017-01-24 13:00:00,30.3,13.754,100.5014,30,16,13.754000000000001,100.5014,7345,2017,1,24,6,31.4,1.0,0
2452,2017-01-24 16:00:00,31.3,13.754,100.5014,40,18,13.754000000000001,100.5014,7348,2017,1,24,9,28.7,1.0,0
2453,2017-01-24 19:00:00,26.9,13.754,100.5014,80,19,13.754000000000001,100.5014,7351,2017,1,24,12,27.9,1.0,0
2454,2017-01-24 22:00:00,25.8,13.754,100.5014,95,18,13.754000000000001,100.5014,7354,2017,1,24,15,37.6,1.0,0
2455,2017-01-25 01:00:00,24.8,13.754,100.5014,75,10,13.754000000000001,100.5014,7357,2017,1,24,18,37.6,1.0,0
2456,2017-01-25 04:00:00,24.3,13.754,100.5014,50,13,13.754000000000001,100.5014,7360,2017,1,24,21,43.2,1.0,0
2457,2017-01-25 07:00:00,23.4,13.754,100.5014,70,15,13.754000000000001,100.5014,7363,2017,1,25,0,45.9,1.0,0
2458,2017-01-25 10:00:00,28.0,13.754,100.5014,75,20,13.754000000000001,100.5014,7366,2017,1,25,3,52.3,1.0,0
2459,2017-01-25 13:00:00,32.0,13.754,100.5014,65,19,13.754000000000001,100.5014,7369,2017,1,25,6,45.8,1.0,0
2460,2017-01-25 16:00:00,33.1,13.754,100.5014,60,22,13.754000000000001,100.5014,7372,2017,1,25,9,31.9,1.0,0
2461,2017-01-25 19:00:00,29.0,13.754,100.5014,70,26,13.754000000000001,100.5014,7375,2017,1,25,12,34.2,1.0,0
2462,2017-01-25 22:00:00,27.4,13.754,100.5014,75,34,13.754000000000001,100.5014,7378,2017,1,25,15,28.0,1.0,0
2463,2017-01-26 01:00:00,26.0,13.754,100.5014,65,30,13.754000000000001,100.5014,7381,2017,1,25,18,38.6,1.0,0
2464,2017-01-26 04:00:00,25.2,13.754,100.5014,65,30,13.754000000000001,100.5014,7384,2017,1,25,21,44.9,0.0,0
2465,2017-01-26 07:00:00,23.9,13.754,100.5014,75,21,13.754000000000001,100.5014,7387,2017,1,26,0,42.3,1.0,0
2466,2017-01-26 10:00:00,28.0,13.754,100.5014,85,26,13.754000000000001,100.5014,7390,2017,1,26,3,34.6,1.0,0
2467,2017-01-26 13:00:00,31.5,13.754,100.5014,80,20,13.754000000000001,100.5014,7393,2017,1,26,6,21.7,1.0,0
2468,2017-01-26 16:00:00,32.1,13.754,100.5014,65,18,13.754,100.5014,7396,2017,1,26,9,21.3,1.0,0
2469,2017-01-26 19:00:00,29.4,13.754,100.5014,75,21,13.754000000000001,100.5014,7399,2017,1,26,12,33.2,1.0,0
2470,2017-01-26 22:00:00,28.8,13.754,100.5014,75,16,13.754000000000001,100.5014,7402,2017,1,26,15,37.3,1.0,0
2471,2017-01-27 01:00:00,26.2,13.754,100.5014,65,13,13.754000000000001,100.5014,7405,2017,1,26,18,31.3,1.0,0
2472,2017-01-27 04:00:00,25.2,13.754,100.5014,55,11,13.754000000000001,100.5014,7408,2017,1,26,21,27.3,1.0,0
2473,2017-01-27 07:00:00,24.1,13.754,100.5014,35,16,13.754000000000001,100.5014,7411,2017,1,27,0,44.2,1.0,0
2474,2017-01-27 10:00:00,28.4,13.754,100.5014,30,20,13.754000000000001,100.5014,7414,2017,1,27,3,50.0,1.0,0
2475,2017-01-27 13:00:00,31.7,13.754,100.5014,35,17,13.754000000000001,100.5014,7417,2017,1,27,6,25.4,1.0,0
2476,2017-01-27 16:00:00,32.8,13.754,100.5014,35,17,13.754000000000001,100.5014,7420,2017,1,27,9,21.1,1.0,0
2477,2017-01-27 19:00:00,27.7,13.754,100.5014,45,17,13.754000000000001,100.5014,7423,2017,1,27,12,29.4,1.0,0
2478,2017-01-27 22:00:00,25.9,13.754,100.5014,80,18,13.754000000000001,100.5014,7426,2017,1,27,15,26.9,1.0,0
2479,2017-01-28 01:00:00,24.6,13.754,100.5014,50,19,13.754000000000001,100.5014,7429,2017,1,27,18,33.0,1.0,0
2480,2017-01-28 04:00:00,23.4,13.754,100.5014,20,12,13.754000000000001,100.5014,7432,2017,1,27,21,24.5,1.0,0
2481,2017-01-28 07:00:00,22.3,13.754,100.5014,350,17,13.754000000000001,100.5014,7435,2017,1,28,0,32.2,1.0,0
2482,2017-01-28 10:00:00,27.0,13.754,100.5014,0,21,13.754000000000001,100.5014,7438,2017,1,28,3,30.6,1.0,0
2483,2017-01-28 13:00:00,30.9,13.754,100.5014,5,15,13.754000000000001,100.5014,7441,2017,1,28,6,29.9,1.0,0
2484,2017-01-28 16:00:00,31.4,13.754,100.5014,15,14,13.754000000000001,100.5014,7444,2017,1,28,9,28.3,1.0,0
2485,2017-01-29 07:00:00,22.7,13.754,100.5014,10,10,13.754000000000001,100.5014,7448,2017,1,29,0,55.3,1.0,0
2486,2017-01-29 10:00:00,28.5,13.754,100.5014,360,14,13.754000000000001,100.5014,7451,2017,1,29,3,66.3,1.0,0
2487,2017-01-29 13:00:00,31.5,13.754,100.5014,20,14,13.754000000000001,100.5014,7454,2017,1,29,6,35.1,1.0,0
2488,2017-01-29 16:00:00,31.9,13.754,100.5014,30,11,13.754000000000001,100.5014,7457,2017,1,29,9,39.7,1.0,0
2489,2017-01-29 19:00:00,26.8,13.754,100.5014,40,14,13.754000000000001,100.5014,7460,2017,1,29,12,35.1,1.0,0
2490,2017-01-29 22:00:00,26.2,13.754,100.5014,55,18,13.754000000000001,100.5014,7463,2017,1,29,15,38.2,1.0,0
2491,2017-01-30 01:00:00,24.6,13.754,100.5014,60,6,13.754000000000001,100.5014,7466,2017,1,29,18,43.9,1.0,0
2492,2017-01-30 04:00:00,23.3,13.754,100.5014,55,6,13.754000000000001,100.5014,7469,2017,1,29,21,40.7,1.0,0
2493,2017-01-30 07:00:00,23.2,13.754,100.5014,75,13,13.754000000000001,100.5014,7472,2017,1,30,0,39.9,1.0,0
2494,2017-01-30 10:00:00,29.1,13.754,100.5014,70,13,13.754000000000001,100.5014,7475,2017,1,30,3,70.3,1.0,0
2495,2017-01-30 13:00:00,31.2,13.754,100.5014,55,17,13.754000000000001,100.5014,7478,2017,1,30,6,50.6,1.0,0
2496,2017-01-30 16:00:00,32.2,13.754,100.5014,55,18,13.754000000000001,100.5014,7481,2017,1,30,9,40.1,1.0,0
2497,2017-01-30 19:00:00,27.6,13.754,100.5014,70,25,13.754000000000001,100.5014,7484,2017,1,30,12,38.1,1.0,0
2498,2017-01-30 22:00:00,27.4,13.754,100.5014,85,27,13.754000000000001,100.5014,7487,2017,1,30,15,52.9,1.0,0
2499,2017-01-31 01:00:00,24.9,13.754,100.5014,80,23,13.754000000000001,100.5014,7490,2017,1,30,18,63.6,1.0,0
2500,2017-01-31 04:00:00,24.4,13.754,100.5014,90,24,13.754000000000001,100.5014,7493,2017,1,30,21,53.2,1.0,0
2501,2017-01-31 16:00:00,32.8,13.754,100.5014,45,16,13.754000000000001,100.5014,7497,2017,1,31,9,27.9,1.0,0
2502,2017-01-31 19:00:00,26.7,13.754,100.5014,45,17,13.754000000000001,100.5014,7500,2017,1,31,12,35.7,1.0,0
2503,2017-01-31 22:00:00,25.9,13.754,100.5014,55,15,13.754000000000001,100.5014,7503,2017,1,31,15,42.4,1.0,0
2504,2017-02-01 01:00:00,24.5,13.754,100.5014,65,16,13.754000000000001,100.5014,7506,2017,1,31,18,45.0,1.0,0
2505,2017-02-01 04:00:00,23.8,13.754,100.5014,50,18,13.754000000000001,100.5014,7509,2017,1,31,21,45.9,1.0,0
2506,2017-02-01 16:00:00,33.3,13.754,100.5014,40,19,13.754000000000001,100.5014,7512,2017,2,1,9,25.5,1.0,0
2507,2017-02-01 19:00:00,27.5,13.754,100.5014,55,19,13.754000000000001,100.5014,7515,2017,2,1,12,40.8,1.0,0
2508,2017-02-01 22:00:00,25.9,13.754,100.5014,70,22,13.754,100.5014,7518,2017,2,1,15,43.7,1.0,0
2509,2017-02-02 01:00:00,24.8,13.754,100.5014,75,17,13.754000000000001,100.5014,7521,2017,2,1,18,45.2,1.0,0
2510,2017-02-02 04:00:00,24.4,13.754,100.5014,75,20,13.754000000000001,100.5014,7524,2017,2,1,21,41.8,1.0,0
2511,2017-02-02 07:00:00,23.6,13.754,100.5014,95,13,13.754000000000001,100.5014,7527,2017,2,2,0,48.6,1.0,0
2512,2017-02-02 10:00:00,28.7,13.754,100.5014,75,12,13.754000000000001,100.5014,7529,2017,2,2,3,64.3,1.0,0
2513,2017-02-02 13:00:00,33.0,13.754,100.5014,85,10,13.754000000000001,100.5014,7532,2017,2,2,6,40.2,1.0,0
2514,2017-02-02 16:00:00,32.4,13.754,100.5014,60,8,13.754000000000001,100.5014,7535,2017,2,2,9,36.2,1.0,0
2515,2017-02-02 19:00:00,28.0,13.754,100.5014,70,10,13.754000000000001,100.5014,7538,2017,2,2,12,43.8,1.0,0
2516,2017-02-02 22:00:00,27.2,13.754,100.5014,70,11,13.754000000000001,100.5014,7541,2017,2,2,15,38.0,1.0,0
2517,2017-02-03 01:00:00,26.0,13.754,100.5014,70,8,13.754000000000001,100.5014,7544,2017,2,2,18,36.2,1.0,0
2518,2017-02-03 04:00:00,25.8,13.754,100.5014,55,8,13.754000000000001,100.5014,7547,2017,2,2,21,31.0,1.0,0
2519,2017-02-03 07:00:00,25.5,13.754,100.5014,360,6,13.754000000000001,100.5014,7550,2017,2,3,0,21.3,1.0,0
2520,2017-02-03 10:00:00,27.8,13.754,100.5014,0,13,13.754000000000001,100.5014,7553,2017,2,3,3,32.6,1.0,0
2521,2017-02-03 13:00:00,29.1,13.754,100.5014,30,12,13.754000000000001,100.5014,7556,2017,2,3,6,18.2,1.0,0
2522,2017-02-03 16:00:00,30.3,13.754,100.5014,55,10,13.754000000000001,100.5014,7559,2017,2,3,9,15.5,1.0,0
2523,2017-02-03 19:00:00,28.2,13.754,100.5014,80,8,13.754000000000001,100.5014,7562,2017,2,3,12,22.1,1.0,0
2524,2017-02-03 22:00:00,27.8,13.754,100.5014,75,8,13.754000000000001,100.5014,7565,2017,2,3,15,35.9,1.0,0
2525,2017-02-04 01:00:00,25.7,13.754,100.5014,65,14,13.754000000000001,100.5014,7568,2017,2,3,18,28.8,1.0,0
2526,2017-02-04 04:00:00,25.6,13.754,100.5014,65,15,13.754000000000001,100.5014,7571,2017,2,3,21,31.7,1.0,0
2527,2017-02-04 07:00:00,24.5,13.754,100.5014,65,12,13.754000000000001,100.5014,7574,2017,2,4,0,27.9,1.0,0
2528,2017-02-04 10:00:00,29.4,13.754,100.5014,45,14,13.754000000000001,100.5014,7577,2017,2,4,3,33.6,1.0,0
2529,2017-02-04 13:00:00,32.6,13.754,100.5014,30,12,13.754000000000001,100.5014,7580,2017,2,4,6,23.3,1.0,0
2530,2017-02-04 16:00:00,33.4,13.754,100.5014,20,13,13.754000000000001,100.5014,7583,2017,2,4,9,19.3,1.0,0
2531,2017-02-04 19:00:00,28.5,13.754,100.5014,30,15,13.754000000000001,100.5014,7586,2017,2,4,12,26.9,1.0,0
2532,2017-02-04 22:00:00,27.4,13.754,100.5014,30,19,13.754000000000001,100.5014,7589,2017,2,4,15,39.3,1.0,0
2533,2017-02-05 01:00:00,25.7,13.754,100.5014,35,13,13.754000000000001,100.5014,7592,2017,2,4,18,38.0,1.0,0
2534,2017-02-05 04:00:00,25.3,13.754,100.5014,35,11,13.754000000000001,100.5014,7595,2017,2,4,21,36.9,1.0,0
2535,2017-02-05 07:00:00,24.7,13.754,100.5014,35,8,13.754000000000001,100.5014,7598,2017,2,5,0,44.9,1.0,0
2536,2017-02-05 10:00:00,30.7,13.754,100.5014,20,10,13.754000000000001,100.5014,7601,2017,2,5,3,46.5,1.0,0
2537,2017-02-05 13:00:00,33.7,13.754,100.5014,20,15,13.754000000000001,100.5014,7604,2017,2,5,6,39.8,1.0,0
2538,2017-02-05 16:00:00,34.4,13.754,100.5014,20,14,13.754000000000001,100.5014,7607,2017,2,5,9,29.4,1.0,0
2539,2017-02-05 19:00:00,27.6,13.754,100.5014,5,9,13.754000000000001,100.5014,7610,2017,2,5,12,28.7,1.0,0
2540,2017-02-05 22:00:00,26.9,13.754,100.5014,10,14,13.754000000000001,100.5014,7613,2017,2,5,15,46.2,1.0,0
2541,2017-02-06 01:00:00,26.2,13.754,100.5014,15,10,13.754000000000001,100.5014,7616,2017,2,5,18,44.6,1.0,0
2542,2017-02-06 04:00:00,25.8,13.754,100.5014,0,10,13.754000000000001,100.5014,7619,2017,2,5,21,36.2,1.0,0
2543,2017-02-06 07:00:00,24.4,13.754,100.5014,15,8,13.754000000000001,100.5014,7622,2017,2,6,0,48.0,1.0,0
2544,2017-02-06 10:00:00,30.6,13.754,100.5014,40,5,13.754000000000001,100.5014,7625,2017,2,6,3,61.1,1.0,0
2545,2017-02-06 13:00:00,34.0,13.754,100.5014,15,5,13.754000000000001,100.5014,7628,2017,2,6,6,60.5,1.0,0
2546,2017-02-06 16:00:00,33.9,13.754,100.5014,350,5,13.754000000000001,100.5014,7631,2017,2,6,9,42.0,1.0,0
2547,2017-02-06 19:00:00,28.6,13.754,100.5014,310,5,13.754000000000001,100.5014,7634,2017,2,6,12,36.3,1.0,0
2548,2017-02-06 22:00:00,27.5,13.754,100.5014,305,11,13.754000000000001,100.5014,7637,2017,2,6,15,46.8,1.0,0
2549,2017-02-07 01:00:00,25.6,13.754,100.5014,265,12,13.754000000000001,100.5014,7640,2017,2,6,18,49.8,1.0,0
2550,2017-02-07 04:00:00,24.0,13.754,100.5014,260,12,13.754000000000001,100.5014,7643,2017,2,6,21,43.1,1.0,0
2551,2017-02-07 07:00:00,23.0,13.754,100.5014,315,3,13.754000000000001,100.5014,7646,2017,2,7,0,45.4,1.0,0
2552,2017-02-07 10:00:00,29.3,13.754,100.5014,240,3,13.754000000000001,100.5014,7649,2017,2,7,3,65.2,1.0,0
2553,2017-02-07 13:00:00,32.9,13.754,100.5014,220,3,13.754000000000001,100.5014,7652,2017,2,7,6,36.6,1.0,0
2554,2017-02-07 16:00:00,33.6,13.754,100.5014,275,6,13.754000000000001,100.5014,7655,2017,2,7,9,33.0,1.0,0
2555,2017-02-07 19:00:00,27.7,13.754,100.5014,315,6,13.754000000000001,100.5014,7658,2017,2,7,12,39.1,1.0,0
2556,2017-02-07 22:00:00,26.9,13.754,100.5014,340,11,13.754000000000001,100.5014,7661,2017,2,7,15,42.1,1.0,0
2557,2017-02-08 01:00:00,24.8,13.754,100.5014,15,8,13.754000000000001,100.5014,7664,2017,2,7,18,31.6,1.0,0
2558,2017-02-08 04:00:00,23.4,13.754,100.5014,80,6,13.754000000000001,100.5014,7667,2017,2,7,21,43.2,1.0,0
2559,2017-02-08 07:00:00,22.2,13.754,100.5014,115,8,13.754000000000001,100.5014,7670,2017,2,8,0,25.4,1.0,0
2560,2017-02-08 13:00:00,32.3,13.754,100.5014,75,3,13.754000000000001,100.5014,7675,2017,2,8,6,31.9,1.0,0
2561,2017-02-08 16:00:00,33.0,13.754,100.5014,5,8,13.754000000000001,100.5014,7678,2017,2,8,9,30.8,1.0,0
2562,2017-02-08 19:00:00,27.4,13.754,100.5014,30,10,13.754000000000001,100.5014,7681,2017,2,8,12,28.8,1.0,0
2563,2017-02-08 22:00:00,26.5,13.754,100.5014,40,14,13.754000000000001,100.5014,7684,2017,2,8,15,32.9,1.0,0
2564,2017-02-09 01:00:00,24.9,13.754,100.5014,50,15,13.754000000000001,100.5014,7687,2017,2,8,18,30.4,1.0,0
2565,2017-02-09 04:00:00,23.6,13.754,100.5014,60,15,13.754000000000001,100.5014,7690,2017,2,8,21,24.8,1.0,0
2566,2017-02-09 07:00:00,23.5,13.754,100.5014,70,19,13.754000000000001,100.5014,7693,2017,2,9,0,32.4,1.0,0
2567,2017-02-09 10:00:00,29.8,13.754,100.5014,85,22,13.754000000000001,100.5014,7696,2017,2,9,3,65.5,1.0,0
2568,2017-02-09 13:00:00,32.4,13.754,100.5014,90,19,13.754000000000001,100.5014,7699,2017,2,9,6,52.1,1.0,0
2569,2017-02-09 16:00:00,32.9,13.754,100.5014,70,14,13.754000000000001,100.5014,7702,2017,2,9,9,48.0,1.0,0
2570,2017-02-09 19:00:00,28.2,13.754,100.5014,100,20,13.754000000000001,100.5014,7705,2017,2,9,12,52.2,1.0,0
2571,2017-02-09 22:00:00,27.2,13.754,100.5014,100,22,13.754000000000001,100.5014,7708,2017,2,9,15,49.5,1.0,0
2572,2017-02-10 01:00:00,25.6,13.754,100.5014,95,14,13.754000000000001,100.5014,7711,2017,2,9,18,54.4,1.0,0
2573,2017-02-10 04:00:00,25.0,13.754,100.5014,95,14,13.754000000000001,100.5014,7714,2017,2,9,21,46.6,1.0,0
2574,2017-02-10 07:00:00,26.0,13.754,100.5014,105,12,13.754000000000001,100.5014,7717,2017,2,10,0,30.9,1.0,0
2575,2017-02-10 10:00:00,30.1,13.754,100.5014,115,16,13.754000000000001,100.5014,7720,2017,2,10,3,51.0,1.0,0
2576,2017-02-10 13:00:00,32.6,13.754,100.5014,95,14,13.754000000000001,100.5014,7723,2017,2,10,6,25.6,1.0,0
2577,2017-02-10 16:00:00,32.6,13.754,100.5014,85,17,13.754000000000001,100.5014,7726,2017,2,10,9,40.4,1.0,0
2578,2017-02-10 19:00:00,28.2,13.754,100.5014,95,16,13.754000000000001,100.5014,7729,2017,2,10,12,52.0,1.0,0
2579,2017-02-10 22:00:00,26.3,13.754,100.5014,95,22,13.754000000000001,100.5014,7732,2017,2,10,15,66.4,1.0,0
2580,2017-02-11 01:00:00,25.4,13.754,100.5014,85,13,13.754000000000001,100.5014,7735,2017,2,10,18,64.0,1.0,0
2581,2017-02-11 04:00:00,24.7,13.754,100.5014,75,14,13.754000000000001,100.5014,7738,2017,2,10,21,54.0,1.0,0
2582,2017-02-11 07:00:00,24.1,13.754,100.5014,65,16,13.754000000000001,100.5014,7741,2017,2,11,0,47.2,1.0,0
2583,2017-02-11 10:00:00,29.0,13.754,100.5014,60,15,13.754000000000001,100.5014,7744,2017,2,11,3,43.6,1.0,0
2584,2017-02-11 13:00:00,32.6,13.754,100.5014,70,17,13.754000000000001,100.5014,7747,2017,2,11,6,47.0,1.0,0
2585,2017-02-11 16:00:00,33.7,13.754,100.5014,65,22,13.754000000000001,100.5014,7750,2017,2,11,9,44.2,1.0,0
2586,2017-02-11 19:00:00,28.0,13.754,100.5014,60,22,13.754000000000001,100.5014,7753,2017,2,11,12,36.7,1.0,0
2587,2017-02-11 22:00:00,26.3,13.754,100.5014,75,23,13.754000000000001,100.5014,7756,2017,2,11,15,48.7,1.0,0
2588,2017-02-12 01:00:00,24.4,13.754,100.5014,80,20,13.754000000000001,100.5014,7759,2017,2,11,18,46.5,1.0,0
2589,2017-02-12 04:00:00,23.0,13.754,100.5014,70,20,13.754000000000001,100.5014,7762,2017,2,11,21,44.6,1.0,0
2590,2017-02-12 07:00:00,21.3,13.754,100.5014,75,20,13.754000000000001,100.5014,7765,2017,2,12,0,41.6,1.0,0
2591,2017-02-12 10:00:00,26.1,13.754,100.5014,60,23,13.754000000000001,100.5014,7768,2017,2,12,3,34.0,1.0,0
2592,2017-02-12 13:00:00,30.8,13.754,100.5014,60,24,13.754000000000001,100.5014,7771,2017,2,12,6,34.1,1.0,0
2593,2017-02-12 16:00:00,32.5,13.754,100.5014,50,25,13.754000000000001,100.5014,7774,2017,2,12,9,35.8,1.0,0
2594,2017-02-12 19:00:00,26.9,13.754,100.5014,60,23,13.754000000000001,100.5014,7777,2017,2,12,12,36.1,1.0,0
2595,2017-02-12 22:00:00,25.3,13.754,100.5014,75,23,13.754000000000001,100.5014,7780,2017,2,12,15,39.8,1.0,0
2596,2017-02-13 01:00:00,22.1,13.754,100.5014,60,25,13.754000000000001,100.5014,7783,2017,2,12,18,40.1,1.0,0
2597,2017-02-13 04:00:00,21.1,13.754,100.5014,75,26,13.754000000000001,100.5014,7786,2017,2,12,21,38.7,1.0,0
2598,2017-02-13 07:00:00,20.5,13.754,100.5014,90,22,13.754000000000001,100.5014,7788,2017,2,13,0,48.6,1.0,0
2599,2017-02-13 10:00:00,25.9,13.754,100.5014,70,22,13.754000000000001,100.5014,7791,2017,2,13,3,60.2,1.0,0
2600,2017-02-13 13:00:00,29.8,13.754,100.5014,60,20,13.754000000000001,100.5014,7794,2017,2,13,6,47.5,1.0,0
2601,2017-02-13 16:00:00,31.7,13.754,100.5014,50,22,13.754000000000001,100.5014,7797,2017,2,13,9,43.5,1.0,0
2602,2017-02-13 19:00:00,25.7,13.754,100.5014,65,24,13.754000000000001,100.5014,7800,2017,2,13,12,44.0,1.0,0
2603,2017-02-13 22:00:00,24.7,13.754,100.5014,75,17,13.754000000000001,100.5014,7803,2017,2,13,15,67.8,1.0,0
2604,2017-02-14 01:00:00,22.1,13.754,100.5014,35,16,13.754000000000001,100.5014,7806,2017,2,13,18,51.3,1.0,0
2605,2017-02-14 04:00:00,20.8,13.754,100.5014,40,17,13.754000000000001,100.5014,7809,2017,2,13,21,56.4,1.0,0
2606,2017-02-14 07:00:00,20.4,13.754,100.5014,40,12,13.754000000000001,100.5014,7812,2017,2,14,0,59.3,1.0,0
2607,2017-02-14 10:00:00,26.1,13.754,100.5014,65,15,13.754000000000001,100.5014,7815,2017,2,14,3,85.9,1.0,0
2608,2017-02-14 13:00:00,30.4,13.754,100.5014,65,20,13.754000000000001,100.5014,7818,2017,2,14,6,55.3,1.0,0
2609,2017-02-14 16:00:00,32.0,13.754,100.5014,70,23,13.754000000000001,100.5014,7821,2017,2,14,9,45.3,1.0,0
2610,2017-02-14 19:00:00,26.0,13.754,100.5014,75,25,13.754000000000001,100.5014,7824,2017,2,14,12,48.2,1.0,0
2611,2017-02-14 22:00:00,25.1,13.754,100.5014,80,23,13.754000000000001,100.5014,7827,2017,2,14,15,74.1,1.0,0
2612,2017-02-15 01:00:00,23.3,13.754,100.5014,80,18,13.754000000000001,100.5014,7830,2017,2,14,18,69.8,1.0,0
2613,2017-02-15 04:00:00,22.4,13.754,100.5014,90,17,13.754000000000001,100.5014,7833,2017,2,14,21,56.8,1.0,0
2614,2017-02-15 07:00:00,21.6,13.754,100.5014,100,20,13.754000000000001,100.5014,7836,2017,2,15,0,62.8,1.0,0
2615,2017-02-15 10:00:00,27.3,13.754,100.5014,80,16,13.754000000000001,100.5014,7839,2017,2,15,3,61.3,1.0,0
2616,2017-02-15 13:00:00,30.8,13.754,100.5014,50,13,13.754000000000001,100.5014,7842,2017,2,15,6,40.7,1.0,0
2617,2017-02-15 16:00:00,31.9,13.754,100.5014,40,16,13.754000000000001,100.5014,7845,2017,2,15,9,31.2,1.0,0
2618,2017-02-15 19:00:00,26.4,13.754,100.5014,75,16,13.754000000000001,100.5014,7848,2017,2,15,12,38.6,1.0,0
2619,2017-02-15 22:00:00,25.6,13.754,100.5014,85,19,13.754000000000001,100.5014,7851,2017,2,15,15,52.3,1.0,0
2620,2017-02-16 01:00:00,23.8,13.754,100.5014,85,14,13.754000000000001,100.5014,7854,2017,2,15,18,51.9,1.0,0
2621,2017-02-16 04:00:00,22.6,13.754,100.5014,60,10,13.754000000000001,100.5014,7857,2017,2,15,21,55.0,1.0,0
2622,2017-02-16 07:00:00,22.4,13.754,100.5014,40,7,13.754000000000001,100.5014,7860,2017,2,16,0,60.0,1.0,0
2623,2017-02-16 10:00:00,28.2,13.754,100.5014,30,12,13.754000000000001,100.5014,7863,2017,2,16,3,63.4,1.0,0
2624,2017-02-16 13:00:00,31.0,13.754,100.5014,40,13,13.754000000000001,100.5014,7866,2017,2,16,6,30.1,1.0,0
2625,2017-02-16 16:00:00,32.1,13.754,100.5014,30,15,13.754000000000001,100.5014,7869,2017,2,16,9,31.5,1.0,0
2626,2017-02-16 19:00:00,26.0,13.754,100.5014,50,19,13.754000000000001,100.5014,7872,2017,2,16,12,30.7,1.0,0
2627,2017-02-16 22:00:00,25.8,13.754,100.5014,70,18,13.754000000000001,100.5014,7875,2017,2,16,15,49.8,1.0,0
2628,2017-02-17 01:00:00,23.8,13.754,100.5014,80,24,13.754000000000001,100.5014,7878,2017,2,16,18,52.6,1.0,0
2629,2017-02-17 04:00:00,22.9,13.754,100.5014,75,24,13.754000000000001,100.5014,7881,2017,2,16,21,51.8,1.0,0
2630,2017-02-17 07:00:00,22.9,13.754,100.5014,75,20,13.754000000000001,100.5014,7884,2017,2,17,0,63.2,1.0,0
2631,2017-02-17 10:00:00,29.2,13.754,100.5014,70,18,13.754000000000001,100.5014,7887,2017,2,17,3,62.1,1.0,0
2632,2017-02-17 13:00:00,32.2,13.754,100.5014,65,17,13.754000000000001,100.5014,7890,2017,2,17,6,32.8,1.0,0
2633,2017-02-17 16:00:00,33.5,13.754,100.5014,55,17,13.754000000000001,100.5014,7893,2017,2,17,9,28.9,1.0,0
2634,2017-02-17 19:00:00,26.6,13.754,100.5014,65,19,13.754000000000001,100.5014,7896,2017,2,17,12,27.2,1.0,0
2635,2017-02-20 07:00:00,24.9,13.754,100.5014,210,11,13.754000000000001,100.5014,7898,2017,2,20,0,43.5,1.0,0
2636,2017-02-20 10:00:00,30.6,13.754,100.5014,220,9,13.754000000000001,100.5014,7901,2017,2,20,3,66.8,1.0,0
2637,2017-02-20 13:00:00,32.8,13.754,100.5014,255,8,13.754000000000001,100.5014,7904,2017,2,20,6,43.5,1.0,0
2638,2017-02-20 16:00:00,32.8,13.754,100.5014,255,9,13.754000000000001,100.5014,7907,2017,2,20,9,34.7,1.0,0
2639,2017-02-20 19:00:00,27.4,13.754,100.5014,275,11,13.754000000000001,100.5014,7910,2017,2,20,12,36.7,1.0,0
2640,2017-02-20 22:00:00,26.4,13.754,100.5014,285,5,13.754000000000001,100.5014,7913,2017,2,20,15,55.3,1.0,0
2641,2017-02-21 01:00:00,25.6,13.754,100.5014,200,11,13.754000000000001,100.5014,7916,2017,2,20,18,46.9,1.0,0
2642,2017-02-21 04:00:00,25.1,13.754,100.5014,210,10,13.754000000000001,100.5014,7919,2017,2,20,21,53.6,1.0,0
2643,2017-02-21 07:00:00,25.0,13.754,100.5014,200,10,13.754000000000001,100.5014,7922,2017,2,21,0,39.5,1.0,0
2644,2017-02-21 10:00:00,29.9,13.754,100.5014,180,12,13.754000000000001,100.5014,7925,2017,2,21,3,42.1,1.0,0
2645,2017-02-21 13:00:00,32.4,13.754,100.5014,175,12,13.754000000000001,100.5014,7928,2017,2,21,6,25.0,1.0,0
2646,2017-02-21 16:00:00,33.0,13.754,100.5014,180,11,13.754000000000001,100.5014,7931,2017,2,21,9,30.6,1.0,0
2647,2017-02-21 19:00:00,27.0,13.754,100.5014,190,14,13.754000000000001,100.5014,7934,2017,2,21,12,33.7,1.0,0
2648,2017-02-21 22:00:00,26.0,13.754,100.5014,205,9,13.754000000000001,100.5014,7937,2017,2,21,15,55.2,1.0,0
