datetime,WindDir,Wind Speed(km/h),lat,long
2016-09-18 16:00:00,60,6,16.4467,102.833
2016-09-18 19:00:00,45,10,16.4467,102.833
2016-09-18 22:00:00,70,8,16.4467,102.833
2016-09-19 01:00:00,125,11,16.4467,102.833
2016-09-19 04:00:00,105,5,16.4467,102.833
2016-09-19 07:00:00,60,12,16.4467,102.833
2016-09-19 10:00:00,60,13,16.4467,102.833
2016-09-19 13:00:00,85,13,16.4467,102.833
2016-09-19 16:00:00,75,11,16.4467,102.833
2016-09-19 19:00:00,85,15,16.4467,102.833
2016-09-19 22:00:00,95,21,16.4467,102.833
2016-09-20 01:00:00,75,22,16.4467,102.833
2016-09-20 04:00:00,80,24,16.4467,102.833
2016-09-20 07:00:00,75,35,16.4467,102.833
2016-09-20 10:00:00,75,33,16.4467,102.833
2016-09-20 13:00:00,85,37,16.4467,102.833
2016-09-20 16:00:00,85,31,16.4467,102.833
2016-09-20 19:00:00,85,43,16.4467,102.833
2016-09-20 22:00:00,80,43,16.4467,102.833
2016-09-21 01:00:00,80,49,16.4467,102.833
2016-09-21 04:00:00,85,59,16.4467,102.833
2016-09-21 07:00:00,90,59,16.4467,102.833
2016-09-21 10:00:00,95,54,16.4467,102.833
2016-09-21 13:00:00,85,31,16.4467,102.833
2016-09-21 16:00:00,70,26,16.4467,102.833
2016-09-21 19:00:00,65,35,16.4467,102.833
2016-09-21 22:00:00,60,40,16.4467,102.833
2016-09-22 01:00:00,70,39,16.4467,102.833
2016-09-22 04:00:00,75,39,16.4467,102.833
2016-09-22 07:00:00,75,45,16.4467,102.833
2016-09-22 10:00:00,80,44,16.4467,102.833
2016-09-22 13:00:00,65,33,16.4467,102.833
2016-09-22 16:00:00,65,32,16.4467,102.833
2016-09-22 19:00:00,80,42,16.4467,102.833
2016-09-22 22:00:00,80,44,16.4467,102.833
2016-09-23 01:00:00,75,42,16.4467,102.833
2016-09-23 04:00:00,75,38,16.4467,102.833
2016-09-23 07:00:00,80,40,16.4467,102.833
2016-09-23 10:00:00,90,26,16.4467,102.833
2016-09-23 13:00:00,70,15,16.4467,102.833
2016-09-23 16:00:00,60,22,16.4467,102.833
2016-09-23 19:00:00,85,27,16.4467,102.833
2016-09-23 22:00:00,100,31,16.4467,102.833
2016-09-24 01:00:00,115,33,16.4467,102.833
2016-09-24 04:00:00,115,28,16.4467,102.833
2016-09-24 07:00:00,105,21,16.4467,102.833
2016-09-24 10:00:00,115,21,16.4467,102.833
2016-09-24 13:00:00,115,17,16.4467,102.833
2016-09-24 16:00:00,110,19,16.4467,102.833
2016-09-24 19:00:00,100,23,16.4467,102.833
2016-09-24 22:00:00,115,27,16.4467,102.833
2016-09-25 01:00:00,140,24,16.4467,102.833
2016-09-25 04:00:00,145,22,16.4467,102.833
2016-09-25 07:00:00,155,24,16.4467,102.833
2016-09-25 10:00:00,160,20,16.4467,102.833
2016-09-25 13:00:00,150,18,16.4467,102.833
2016-09-25 16:00:00,130,20,16.4467,102.833
2016-09-25 19:00:00,140,21,16.4467,102.833
2016-09-25 22:00:00,140,24,16.4467,102.833
2016-09-26 01:00:00,145,25,16.4467,102.833
2016-09-26 04:00:00,145,24,16.4467,102.833
2016-09-26 07:00:00,135,19,16.4467,102.833
2016-09-26 10:00:00,130,16,16.4467,102.833
2016-09-26 13:00:00,135,12,16.4467,102.833
2016-09-26 16:00:00,135,11,16.4467,102.833
2016-09-26 19:00:00,115,12,16.4467,102.833
2016-09-26 22:00:00,140,13,16.4467,102.833
2016-09-27 01:00:00,170,13,16.4467,102.833
2016-09-27 04:00:00,130,5,16.4467,102.833
2016-09-27 07:00:00,100,7,16.4467,102.833
2016-09-27 10:00:00,120,6,16.4467,102.833
2016-09-27 13:00:00,35,2,16.4467,102.833
2016-09-27 16:00:00,65,4,16.4467,102.833
2016-09-27 19:00:00,105,3,16.4467,102.833
2016-09-27 22:00:00,155,5,16.4467,102.833
2016-09-28 01:00:00,155,4,16.4467,102.833
2016-09-28 04:00:00,140,3,16.4467,102.833
2016-09-28 07:00:00,125,4,16.4467,102.833
2016-09-28 10:00:00,120,4,16.4467,102.833
2016-09-28 13:00:00,310,3,16.4467,102.833
2016-09-28 16:00:00,345,3,16.4467,102.833
2016-09-28 19:00:00,100,2,16.4467,102.833
2016-09-28 22:00:00,115,3,16.4467,102.833
2016-09-29 01:00:00,85,9,16.4467,102.833
2016-09-29 04:00:00,95,8,16.4467,102.833
2016-09-29 07:00:00,80,4,16.4467,102.833
2016-09-29 10:00:00,70,5,16.4467,102.833
2016-09-29 13:00:00,5,2,16.4467,102.833
2016-09-29 16:00:00,15,3,16.4467,102.833
2016-09-29 19:00:00,55,4,16.4467,102.833
2016-09-29 22:00:00,80,4,16.4467,102.833
2016-09-30 01:00:00,340,7,16.4467,102.833
2016-09-30 04:00:00,20,10,16.4467,102.833
2016-09-30 07:00:00,50,9,16.4467,102.833
2016-09-30 10:00:00,70,7,16.4467,102.833
2016-09-30 13:00:00,85,6,16.4467,102.833
2016-09-30 16:00:00,85,5,16.4467,102.833
2016-09-30 19:00:00,85,7,16.4467,102.833
2016-09-30 22:00:00,120,10,16.4467,102.833
2016-10-01 01:00:00,120,15,16.4467,102.833
2016-10-01 04:00:00,130,10,16.4467,102.833
2016-10-01 07:00:00,205,3,16.4467,102.833
2016-10-01 10:00:00,20,5,16.4467,102.833
2016-10-01 13:00:00,55,7,16.4467,102.833
2016-10-01 16:00:00,60,8,16.4467,102.833
2016-10-01 19:00:00,50,7,16.4467,102.833
2016-10-01 22:00:00,75,8,16.4467,102.833
2016-10-02 01:00:00,75,9,16.4467,102.833
2016-10-02 04:00:00,65,9,16.4467,102.833
2016-10-02 07:00:00,55,13,16.4467,102.833
2016-10-02 10:00:00,55,20,16.4467,102.833
2016-10-02 13:00:00,45,18,16.4467,102.833
2016-10-02 16:00:00,40,19,16.4467,102.833
2016-10-02 19:00:00,60,22,16.4467,102.833
2016-10-02 22:00:00,70,26,16.4467,102.833
2016-10-03 01:00:00,75,21,16.4467,102.833
2016-10-03 04:00:00,65,20,16.4467,102.833
2016-10-03 07:00:00,65,19,16.4467,102.833
2016-10-03 10:00:00,50,19,16.4467,102.833
2016-10-03 13:00:00,35,13,16.4467,102.833
2016-10-03 16:00:00,35,13,16.4467,102.833
2016-10-03 19:00:00,65,10,16.4467,102.833
2016-10-03 22:00:00,110,12,16.4467,102.833
2016-10-04 01:00:00,115,12,16.4467,102.833
2016-10-04 04:00:00,105,8,16.4467,102.833
2016-10-04 07:00:00,90,5,16.4467,102.833
2016-10-04 10:00:00,70,5,16.4467,102.833
2016-10-04 13:00:00,30,4,16.4467,102.833
2016-10-04 16:00:00,35,6,16.4467,102.833
2016-10-04 19:00:00,70,7,16.4467,102.833
2016-10-04 22:00:00,80,5,16.4467,102.833
2016-10-05 01:00:00,30,7,16.4467,102.833
2016-10-05 04:00:00,50,10,16.4467,102.833
2016-10-05 07:00:00,60,10,16.4467,102.833
2016-10-05 10:00:00,70,11,16.4467,102.833
2016-10-05 13:00:00,75,16,16.4467,102.833
2016-10-05 16:00:00,70,17,16.4467,102.833
2016-10-05 19:00:00,75,25,16.4467,102.833
2016-10-05 22:00:00,85,32,16.4467,102.833
2016-10-06 01:00:00,105,29,16.4467,102.833
2016-10-06 04:00:00,110,26,16.4467,102.833
2016-10-06 07:00:00,100,28,16.4467,102.833
2016-10-06 10:00:00,90,26,16.4467,102.833
2016-10-06 13:00:00,70,18,16.4467,102.833
2016-10-06 16:00:00,65,21,16.4467,102.833
2016-10-06 19:00:00,80,31,16.4467,102.833
2016-10-06 22:00:00,95,34,16.4467,102.833
2016-10-07 01:00:00,90,34,16.4467,102.833
2016-10-07 04:00:00,85,32,16.4467,102.833
2016-10-07 07:00:00,80,36,16.4467,102.833
2016-10-07 10:00:00,70,31,16.4467,102.833
2016-10-07 13:00:00,50,18,16.4467,102.833
2016-10-07 16:00:00,45,17,16.4467,102.833
2016-10-07 19:00:00,70,21,16.4467,102.833
2016-10-07 22:00:00,85,23,16.4467,102.833
2016-10-08 01:00:00,90,18,16.4467,102.833
2016-10-08 04:00:00,100,13,16.4467,102.833
2016-10-08 07:00:00,40,6,16.4467,102.833
2016-10-08 10:00:00,60,9,16.4467,102.833
2016-10-08 13:00:00,60,11,16.4467,102.833
2016-10-08 16:00:00,50,11,16.4467,102.833
2016-10-08 19:00:00,45,10,16.4467,102.833
2016-10-08 22:00:00,60,9,16.4467,102.833
2016-10-09 01:00:00,60,10,16.4467,102.833
2016-10-09 04:00:00,85,18,16.4467,102.833
2016-10-09 07:00:00,75,14,16.4467,102.833
2016-10-09 10:00:00,80,12,16.4467,102.833
2016-10-09 13:00:00,75,10,16.4467,102.833
2016-10-09 16:00:00,65,13,16.4467,102.833
2016-10-09 19:00:00,70,14,16.4467,102.833
2016-10-09 22:00:00,90,10,16.4467,102.833
2016-10-10 01:00:00,95,12,16.4467,102.833
2016-10-10 04:00:00,85,11,16.4467,102.833
2016-10-10 07:00:00,55,9,16.4467,102.833
2016-10-10 10:00:00,70,12,16.4467,102.833
2016-10-10 13:00:00,65,9,16.4467,102.833
2016-10-10 16:00:00,65,8,16.4467,102.833
2016-10-10 19:00:00,55,6,16.4467,102.833
2016-10-10 22:00:00,55,8,16.4467,102.833
2016-10-11 01:00:00,80,17,16.4467,102.833
2016-10-11 04:00:00,80,15,16.4467,102.833
2016-10-11 07:00:00,50,13,16.4467,102.833
2016-10-11 10:00:00,60,15,16.4467,102.833
2016-10-11 13:00:00,65,10,16.4467,102.833
2016-10-11 16:00:00,70,10,16.4467,102.833
2016-10-11 19:00:00,70,20,16.4467,102.833
2016-10-11 22:00:00,90,25,16.4467,102.833
2016-10-12 01:00:00,85,19,16.4467,102.833
2016-10-12 04:00:00,70,18,16.4467,102.833
2016-10-12 07:00:00,55,18,16.4467,102.833
2016-10-12 10:00:00,40,21,16.4467,102.833
2016-10-12 13:00:00,35,16,16.4467,102.833
2016-10-12 16:00:00,45,16,16.4467,102.833
2016-10-12 19:00:00,70,21,16.4467,102.833
2016-10-12 22:00:00,75,27,16.4467,102.833
2016-10-13 01:00:00,50,18,16.4467,102.833
2016-10-13 04:00:00,45,20,16.4467,102.833
2016-10-13 07:00:00,55,28,16.4467,102.833
2016-10-13 10:00:00,65,38,16.4467,102.833
2016-10-13 13:00:00,50,28,16.4467,102.833
2016-10-13 16:00:00,55,30,16.4467,102.833
2016-10-13 19:00:00,50,30,16.4467,102.833
2016-10-13 22:00:00,45,29,16.4467,102.833
2016-10-14 01:00:00,55,27,16.4467,102.833
2016-10-14 04:00:00,50,34,16.4467,102.833
2016-10-14 07:00:00,40,48,16.4467,102.833
2016-10-14 10:00:00,40,50,16.4467,102.833
2016-10-14 13:00:00,40,33,16.4467,102.833
2016-10-14 16:00:00,35,45,16.4467,102.833
2016-10-14 19:00:00,35,50,16.4467,102.833
2016-10-14 22:00:00,30,55,16.4467,102.833
2016-10-15 01:00:00,40,39,16.4467,102.833
2016-10-15 04:00:00,50,20,16.4467,102.833
2016-10-15 07:00:00,85,12,16.4467,102.833
2016-10-15 10:00:00,80,10,16.4467,102.833
2016-10-15 13:00:00,55,8,16.4467,102.833
2016-10-15 16:00:00,85,16,16.4467,102.833
2016-10-15 19:00:00,95,24,16.4467,102.833
2016-10-15 22:00:00,100,33,16.4467,102.833
2016-10-16 01:00:00,90,33,16.4467,102.833
2016-10-16 04:00:00,90,32,16.4467,102.833
2016-10-16 07:00:00,90,37,16.4467,102.833
2016-10-16 10:00:00,95,43,16.4467,102.833
2016-10-16 13:00:00,80,40,16.4467,102.833
2016-10-16 16:00:00,75,43,16.4467,102.833
2016-10-16 19:00:00,75,44,16.4467,102.833
2016-10-16 22:00:00,75,46,16.4467,102.833
2016-10-17 01:00:00,70,33,16.4467,102.833
2016-10-17 04:00:00,70,41,16.4467,102.833
2016-10-17 07:00:00,70,54,16.4467,102.833
2016-10-17 10:00:00,70,45,16.4467,102.833
2016-10-17 13:00:00,60,21,16.4467,102.833
2016-10-17 16:00:00,60,21,16.4467,102.833
2016-10-17 19:00:00,65,30,16.4467,102.833
2016-10-17 22:00:00,70,31,16.4467,102.833
2016-10-18 01:00:00,60,22,16.4467,102.833
2016-10-18 04:00:00,40,26,16.4467,102.833
2016-10-18 07:00:00,40,34,16.4467,102.833
2016-10-18 10:00:00,35,27,16.4467,102.833
2016-10-18 13:00:00,5,11,16.4467,102.833
2016-10-18 16:00:00,10,8,16.4467,102.833
2016-10-18 19:00:00,325,6,16.4467,102.833
2016-10-18 22:00:00,300,6,16.4467,102.833
2016-10-19 01:00:00,245,10,16.4467,102.833
2016-10-19 04:00:00,245,8,16.4467,102.833
2016-10-19 07:00:00,295,10,16.4467,102.833
2016-10-19 10:00:00,285,10,16.4467,102.833
2016-10-19 13:00:00,240,13,16.4467,102.833
2016-10-19 16:00:00,240,15,16.4467,102.833
2016-10-19 19:00:00,220,14,16.4467,102.833
2016-10-19 22:00:00,225,17,16.4467,102.833
2016-10-20 01:00:00,235,18,16.4467,102.833
2016-10-20 04:00:00,240,15,16.4467,102.833
2016-10-20 07:00:00,255,14,16.4467,102.833
2016-10-20 10:00:00,255,13,16.4467,102.833
2016-10-20 13:00:00,245,9,16.4467,102.833
2016-10-20 16:00:00,225,9,16.4467,102.833
2016-10-20 19:00:00,215,12,16.4467,102.833
2016-10-20 22:00:00,205,12,16.4467,102.833
2016-10-21 01:00:00,230,13,16.4467,102.833
2016-10-21 04:00:00,250,14,16.4467,102.833
2016-10-21 07:00:00,255,14,16.4467,102.833
2016-10-21 10:00:00,255,10,16.4467,102.833
2016-10-21 13:00:00,235,8,16.4467,102.833
2016-10-21 16:00:00,225,9,16.4467,102.833
2016-10-21 19:00:00,230,8,16.4467,102.833
2016-10-21 22:00:00,195,6,16.4467,102.833
2016-10-22 01:00:00,165,8,16.4467,102.833
2016-10-22 04:00:00,165,8,16.4467,102.833
2016-10-22 07:00:00,180,10,16.4467,102.833
2016-10-22 10:00:00,195,7,16.4467,102.833
2016-10-22 13:00:00,190,3,16.4467,102.833
2016-10-22 16:00:00,195,4,16.4467,102.833
2016-10-22 19:00:00,180,4,16.4467,102.833
2016-10-22 22:00:00,150,4,16.4467,102.833
2016-10-23 01:00:00,140,6,16.4467,102.833
2016-10-23 04:00:00,145,4,16.4467,102.833
2016-10-23 07:00:00,75,6,16.4467,102.833
2016-10-23 10:00:00,85,10,16.4467,102.833
2016-10-23 13:00:00,95,9,16.4467,102.833
2016-10-23 16:00:00,100,10,16.4467,102.833
2016-10-23 19:00:00,105,12,16.4467,102.833
2016-10-23 22:00:00,135,16,16.4467,102.833
2016-10-24 01:00:00,145,15,16.4467,102.833
2016-10-24 04:00:00,160,12,16.4467,102.833
2016-10-24 07:00:00,140,14,16.4467,102.833
2016-10-24 10:00:00,150,17,16.4467,102.833
2016-10-24 13:00:00,160,14,16.4467,102.833
2016-10-24 16:00:00,145,9,16.4467,102.833
2016-10-24 19:00:00,115,11,16.4467,102.833
2016-10-24 22:00:00,130,18,16.4467,102.833
2016-10-25 01:00:00,170,19,16.4467,102.833
2016-10-25 04:00:00,155,17,16.4467,102.833
2016-10-25 07:00:00,140,18,16.4467,102.833
2016-10-25 10:00:00,140,16,16.4467,102.833
2016-10-25 13:00:00,135,13,16.4467,102.833
2016-10-25 16:00:00,120,11,16.4467,102.833
2016-10-25 19:00:00,130,22,16.4467,102.833
2016-10-25 22:00:00,130,27,16.4467,102.833
2016-10-26 01:00:00,135,28,16.4467,102.833
2016-10-26 04:00:00,130,27,16.4467,102.833
2016-10-26 07:00:00,135,24,16.4467,102.833
2016-10-26 10:00:00,130,25,16.4467,102.833
2016-10-26 13:00:00,115,18,16.4467,102.833
2016-10-26 16:00:00,110,20,16.4467,102.833
2016-10-26 19:00:00,95,26,16.4467,102.833
2016-10-26 22:00:00,95,29,16.4467,102.833
2016-10-27 01:00:00,90,24,16.4467,102.833
2016-10-27 04:00:00,70,21,16.4467,102.833
2016-10-27 07:00:00,85,17,16.4467,102.833
2016-10-27 10:00:00,85,12,16.4467,102.833
2016-10-27 13:00:00,80,9,16.4467,102.833
2016-10-27 16:00:00,80,10,16.4467,102.833
2016-10-27 19:00:00,90,14,16.4467,102.833
2016-10-27 22:00:00,90,20,16.4467,102.833
2016-10-28 01:00:00,95,25,16.4467,102.833
2016-10-28 04:00:00,85,22,16.4467,102.833
2016-10-28 07:00:00,70,25,16.4467,102.833
2016-10-28 10:00:00,70,26,16.4467,102.833
2016-10-28 13:00:00,70,17,16.4467,102.833
2016-10-28 16:00:00,70,18,16.4467,102.833
2016-10-28 19:00:00,90,21,16.4467,102.833
2016-10-28 22:00:00,100,28,16.4467,102.833
2016-10-29 01:00:00,90,22,16.4467,102.833
2016-10-29 04:00:00,70,25,16.4467,102.833
2016-10-29 07:00:00,75,40,16.4467,102.833
2016-10-29 10:00:00,85,37,16.4467,102.833
2016-10-29 13:00:00,75,28,16.4467,102.833
2016-10-29 16:00:00,70,30,16.4467,102.833
2016-10-29 19:00:00,80,39,16.4467,102.833
2016-10-29 22:00:00,80,43,16.4467,102.833
2016-10-30 01:00:00,85,49,16.4467,102.833
2016-10-30 04:00:00,85,59,16.4467,102.833
2016-10-30 07:00:00,90,59,16.4467,102.833
2016-10-30 10:00:00,85,52,16.4467,102.833
2016-10-30 13:00:00,80,31,16.4467,102.833
2016-10-30 16:00:00,80,38,16.4467,102.833
2016-10-30 19:00:00,75,42,16.4467,102.833
2016-10-30 22:00:00,75,43,16.4467,102.833
2016-10-31 01:00:00,70,37,16.4467,102.833
2016-10-31 04:00:00,75,46,16.4467,102.833
2016-10-31 07:00:00,80,51,16.4467,102.833
2016-10-31 10:00:00,75,49,16.4467,102.833
2016-10-31 13:00:00,75,36,16.4467,102.833
2016-10-31 16:00:00,75,39,16.4467,102.833
2016-10-31 19:00:00,80,44,16.4467,102.833
2016-10-31 22:00:00,75,46,16.4467,102.833
2016-11-01 01:00:00,80,49,16.4467,102.833
2016-11-01 04:00:00,85,55,16.4467,102.833
2016-11-01 07:00:00,80,53,16.4467,102.833
2016-11-01 10:00:00,75,52,16.4467,102.833
2016-11-01 13:00:00,70,36,16.4467,102.833
2016-11-01 16:00:00,80,45,16.4467,102.833
2016-11-01 19:00:00,85,44,16.4467,102.833
2016-11-01 22:00:00,80,58,16.4467,102.833
2016-11-02 01:00:00,80,50,16.4467,102.833
2016-11-02 04:00:00,80,58,16.4467,102.833
2016-11-02 07:00:00,80,64,16.4467,102.833
2016-11-02 10:00:00,75,67,16.4467,102.833
2016-11-02 13:00:00,75,52,16.4467,102.833
2016-11-02 16:00:00,75,52,16.4467,102.833
2016-11-02 19:00:00,80,58,16.4467,102.833
2016-11-02 22:00:00,85,58,16.4467,102.833
2016-11-03 01:00:00,80,47,16.4467,102.833
2016-11-03 04:00:00,75,55,16.4467,102.833
2016-11-03 07:00:00,75,61,16.4467,102.833
2016-11-03 10:00:00,75,59,16.4467,102.833
2016-11-03 13:00:00,65,30,16.4467,102.833
2016-11-03 16:00:00,70,31,16.4467,102.833
2016-11-03 19:00:00,75,33,16.4467,102.833
2016-11-03 22:00:00,75,36,16.4467,102.833
2016-11-04 01:00:00,75,33,16.4467,102.833
2016-11-04 04:00:00,70,31,16.4467,102.833
2016-11-04 07:00:00,45,21,16.4467,102.833
2016-11-04 10:00:00,40,18,16.4467,102.833
2016-11-04 13:00:00,40,15,16.4467,102.833
2016-11-04 16:00:00,40,12,16.4467,102.833
2016-11-04 19:00:00,40,10,16.4467,102.833
2016-11-04 22:00:00,65,11,16.4467,102.833
2016-11-05 01:00:00,5,9,16.4467,102.833
2016-11-05 04:00:00,340,12,16.4467,102.833
2016-11-05 07:00:00,330,13,16.4467,102.833
2016-11-05 10:00:00,355,14,16.4467,102.833
2016-11-05 13:00:00,5,11,16.4467,102.833
2016-11-05 16:00:00,355,8,16.4467,102.833
2016-11-05 19:00:00,335,7,16.4467,102.833
2016-11-05 22:00:00,320,14,16.4467,102.833
2016-11-06 01:00:00,335,19,16.4467,102.833
2016-11-06 04:00:00,360,16,16.4467,102.833
2016-11-06 07:00:00,350,14,16.4467,102.833
2016-11-06 10:00:00,25,11,16.4467,102.833
2016-11-06 13:00:00,60,10,16.4467,102.833
2016-11-06 16:00:00,80,10,16.4467,102.833
2016-11-06 19:00:00,100,18,16.4467,102.833
2016-11-06 22:00:00,80,18,16.4467,102.833
2016-11-07 01:00:00,60,15,16.4467,102.833
2016-11-07 04:00:00,50,20,16.4467,102.833
2016-11-07 07:00:00,65,24,16.4467,102.833
2016-11-07 10:00:00,75,27,16.4467,102.833
2016-11-07 13:00:00,80,18,16.4467,102.833
2016-11-07 16:00:00,85,17,16.4467,102.833
2016-11-07 19:00:00,100,20,16.4467,102.833
2016-11-07 22:00:00,110,26,16.4467,102.833
2016-11-08 01:00:00,110,33,16.4467,102.833
2016-11-08 04:00:00,115,37,16.4467,102.833
2016-11-08 07:00:00,125,33,16.4467,102.833
2016-11-08 10:00:00,135,32,16.4467,102.833
2016-11-08 13:00:00,135,26,16.4467,102.833
2016-11-08 16:00:00,135,26,16.4467,102.833
2016-11-08 19:00:00,150,27,16.4467,102.833
2016-11-08 22:00:00,155,21,16.4467,102.833
2016-11-09 01:00:00,135,17,16.4467,102.833
2016-11-09 04:00:00,115,17,16.4467,102.833
2016-11-09 07:00:00,115,13,16.4467,102.833
2016-11-09 10:00:00,90,16,16.4467,102.833
2016-11-09 13:00:00,85,11,16.4467,102.833
2016-11-09 16:00:00,90,16,16.4467,102.833
2016-11-09 19:00:00,95,26,16.4467,102.833
2016-11-09 22:00:00,100,28,16.4467,102.833
2016-11-10 01:00:00,110,23,16.4467,102.833
2016-11-10 04:00:00,115,27,16.4467,102.833
2016-11-10 07:00:00,130,32,16.4467,102.833
2016-11-10 10:00:00,125,37,16.4467,102.833
2016-11-10 13:00:00,130,19,16.4467,102.833
2016-11-10 16:00:00,100,29,16.4467,102.833
2016-11-10 19:00:00,105,30,16.4467,102.833
2016-11-10 22:00:00,110,25,16.4467,102.833
2016-11-11 01:00:00,110,32,16.4467,102.833
2016-11-11 04:00:00,105,37,16.4467,102.833
2016-11-11 07:00:00,105,38,16.4467,102.833
2016-11-11 10:00:00,105,35,16.4467,102.833
2016-11-11 13:00:00,100,15,16.4467,102.833
2016-11-11 16:00:00,90,14,16.4467,102.833
2016-11-11 19:00:00,120,14,16.4467,102.833
2016-11-11 22:00:00,130,13,16.4467,102.833
2016-11-12 01:00:00,115,7,16.4467,102.833
2016-11-12 04:00:00,75,10,16.4467,102.833
2016-11-12 07:00:00,55,12,16.4467,102.833
2016-11-12 10:00:00,60,15,16.4467,102.833
2016-11-12 13:00:00,70,13,16.4467,102.833
2016-11-12 16:00:00,75,11,16.4467,102.833
2016-11-12 19:00:00,100,12,16.4467,102.833
2016-11-12 22:00:00,100,14,16.4467,102.833
2016-11-13 01:00:00,105,13,16.4467,102.833
2016-11-13 04:00:00,105,9,16.4467,102.833
2016-11-13 07:00:00,100,8,16.4467,102.833
2016-11-13 10:00:00,95,9,16.4467,102.833
2016-11-13 13:00:00,75,7,16.4467,102.833
2016-11-13 16:00:00,65,6,16.4467,102.833
2016-11-13 19:00:00,55,5,16.4467,102.833
2016-11-13 22:00:00,65,5,16.4467,102.833
2016-11-14 01:00:00,30,2,16.4467,102.833
2016-11-14 04:00:00,50,3,16.4467,102.833
2016-11-14 07:00:00,25,2,16.4467,102.833
2016-11-14 10:00:00,10,4,16.4467,102.833
2016-11-14 13:00:00,55,7,16.4467,102.833
2016-11-14 16:00:00,55,8,16.4467,102.833
2016-11-14 19:00:00,90,12,16.4467,102.833
2016-11-14 22:00:00,110,15,16.4467,102.833
2016-11-15 01:00:00,110,14,16.4467,102.833
2016-11-15 04:00:00,85,10,16.4467,102.833
2016-11-15 07:00:00,65,15,16.4467,102.833
2016-11-15 10:00:00,60,20,16.4467,102.833
2016-11-15 13:00:00,65,20,16.4467,102.833
2016-11-15 16:00:00,70,19,16.4467,102.833
2016-11-15 19:00:00,85,24,16.4467,102.833
2016-11-15 22:00:00,75,24,16.4467,102.833
2016-11-16 01:00:00,65,23,16.4467,102.833
2016-11-16 04:00:00,60,30,16.4467,102.833
2016-11-16 07:00:00,65,28,16.4467,102.833
2016-11-16 10:00:00,65,28,16.4467,102.833
2016-11-16 13:00:00,60,16,16.4467,102.833
2016-11-16 16:00:00,65,16,16.4467,102.833
2016-11-16 19:00:00,80,18,16.4467,102.833
2016-11-16 22:00:00,85,21,16.4467,102.833
2016-11-17 01:00:00,75,18,16.4467,102.833
2016-11-17 04:00:00,55,26,16.4467,102.833
2016-11-17 07:00:00,50,33,16.4467,102.833
2016-11-17 10:00:00,60,36,16.4467,102.833
2016-11-17 13:00:00,50,17,16.4467,102.833
2016-11-17 16:00:00,45,16,16.4467,102.833
2016-11-17 19:00:00,85,20,16.4467,102.833
2016-11-17 22:00:00,85,19,16.4467,102.833
2016-11-18 01:00:00,55,15,16.4467,102.833
2016-11-18 04:00:00,55,21,16.4467,102.833
2016-11-18 07:00:00,55,21,16.4467,102.833
2016-11-18 10:00:00,60,21,16.4467,102.833
2016-11-18 13:00:00,45,14,16.4467,102.833
2016-11-18 16:00:00,50,11,16.4467,102.833
2016-11-18 19:00:00,90,11,16.4467,102.833
2016-11-18 22:00:00,95,11,16.4467,102.833
2016-11-19 01:00:00,90,9,16.4467,102.833
2016-11-19 04:00:00,60,10,16.4467,102.833
2016-11-19 07:00:00,55,12,16.4467,102.833
2016-11-19 10:00:00,60,15,16.4467,102.833
2016-11-19 13:00:00,40,12,16.4467,102.833
2016-11-19 16:00:00,20,12,16.4467,102.833
2016-11-19 19:00:00,20,7,16.4467,102.833
2016-11-19 22:00:00,45,8,16.4467,102.833
2016-11-20 01:00:00,75,9,16.4467,102.833
2016-11-20 04:00:00,75,8,16.4467,102.833
2016-11-20 07:00:00,70,12,16.4467,102.833
2016-11-20 10:00:00,65,13,16.4467,102.833
2016-11-20 13:00:00,50,11,16.4467,102.833
2016-11-20 16:00:00,25,12,16.4467,102.833
2016-11-20 19:00:00,35,16,16.4467,102.833
2016-11-20 22:00:00,45,16,16.4467,102.833
2016-11-21 01:00:00,65,14,16.4467,102.833
2016-11-21 04:00:00,75,11,16.4467,102.833
2016-11-21 07:00:00,80,12,16.4467,102.833
2016-11-21 10:00:00,75,14,16.4467,102.833
2016-11-21 13:00:00,40,10,16.4467,102.833
2016-11-21 16:00:00,15,10,16.4467,102.833
2016-11-21 19:00:00,10,5,16.4467,102.833
2016-11-21 22:00:00,5,7,16.4467,102.833
2016-11-22 01:00:00,30,9,16.4467,102.833
2016-11-22 04:00:00,60,9,16.4467,102.833
2016-11-22 07:00:00,70,7,16.4467,102.833
2016-11-22 10:00:00,90,12,16.4467,102.833
2016-11-22 13:00:00,75,5,16.4467,102.833
2016-11-22 16:00:00,40,8,16.4467,102.833
2016-11-22 19:00:00,75,10,16.4467,102.833
2016-11-22 22:00:00,100,13,16.4467,102.833
2016-11-23 01:00:00,95,11,16.4467,102.833
2016-11-23 04:00:00,65,8,16.4467,102.833
2016-11-23 07:00:00,60,14,16.4467,102.833
2016-11-23 10:00:00,70,21,16.4467,102.833
2016-11-23 13:00:00,65,19,16.4467,102.833
2016-11-23 16:00:00,55,23,16.4467,102.833
2016-11-23 19:00:00,65,21,16.4467,102.833
2016-11-23 22:00:00,65,28,16.4467,102.833
2016-11-24 01:00:00,55,28,16.4467,102.833
2016-11-24 04:00:00,55,34,16.4467,102.833
2016-11-24 07:00:00,75,33,16.4467,102.833
2016-11-24 10:00:00,85,35,16.4467,102.833
2016-11-24 13:00:00,85,25,16.4467,102.833
2016-11-24 16:00:00,80,29,16.4467,102.833
