,Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective,datetime
4715,2017,11,18,4,16.3,0.0,0,2017-11-18 11:00:00
4716,2017,11,18,5,18.0,0.0,0,2017-11-18 12:00:00
4717,2017,11,18,7,13.0,0.0,0,2017-11-18 14:00:00
4718,2017,11,18,9,12.4,0.0,0,2017-11-18 16:00:00
4719,2017,11,18,10,14.6,0.0,0,2017-11-18 17:00:00
4720,2017,11,18,11,10.7,0.0,0,2017-11-18 18:00:00
4721,2017,11,18,12,11.9,0.0,0,2017-11-18 19:00:00
4722,2017,11,18,13,19.4,0.0,0,2017-11-18 20:00:00
4723,2017,11,18,14,25.1,0.0,0,2017-11-18 21:00:00
4724,2017,11,18,15,39.9,0.0,0,2017-11-18 22:00:00
4725,2017,11,18,16,36.1,0.0,0,2017-11-18 23:00:00
4726,2017,11,18,17,32.6,0.0,0,2017-11-19 00:00:00
4727,2017,11,18,18,25.3,0.0,0,2017-11-19 01:00:00
4728,2017,11,18,19,20.6,0.0,0,2017-11-19 02:00:00
4729,2017,11,18,20,13.4,0.0,0,2017-11-19 03:00:00
4730,2017,11,18,22,19.7,0.0,0,2017-11-19 05:00:00
4731,2017,11,18,23,17.1,0.0,0,2017-11-19 06:00:00
4732,2017,11,19,0,17.4,0.0,0,2017-11-19 07:00:00
4733,2017,11,19,1,12.8,0.0,0,2017-11-19 08:00:00
4734,2017,11,19,2,17.0,0.0,0,2017-11-19 09:00:00
4735,2017,11,19,3,16.7,0.0,0,2017-11-19 10:00:00
4736,2017,11,19,4,16.9,0.0,0,2017-11-19 11:00:00
4737,2017,11,19,5,15.6,0.0,0,2017-11-19 12:00:00
4738,2017,11,19,6,10.8,0.0,0,2017-11-19 13:00:00
4739,2017,11,19,7,8.4,0.0,0,2017-11-19 14:00:00
4740,2017,11,19,8,9.6,0.0,0,2017-11-19 15:00:00
4741,2017,11,19,9,9.5,0.0,0,2017-11-19 16:00:00
4742,2017,11,19,10,8.7,0.0,0,2017-11-19 17:00:00
4743,2017,11,19,11,11.6,0.0,0,2017-11-19 18:00:00
4744,2017,11,19,12,11.2,0.0,0,2017-11-19 19:00:00
4745,2017,11,19,13,11.6,0.0,0,2017-11-19 20:00:00
4746,2017,11,19,14,15.9,0.0,0,2017-11-19 21:00:00
4747,2017,11,19,15,17.3,0.0,0,2017-11-19 22:00:00
4748,2017,11,19,17,20.5,0.0,0,2017-11-20 00:00:00
4749,2017,11,19,18,16.7,0.0,0,2017-11-20 01:00:00
4750,2017,11,19,19,14.5,0.0,0,2017-11-20 02:00:00
4751,2017,11,19,20,13.0,0.0,0,2017-11-20 03:00:00
4752,2017,11,19,21,12.8,0.0,0,2017-11-20 04:00:00
4753,2017,11,19,22,14.0,0.0,0,2017-11-20 05:00:00
4754,2017,11,19,23,9.2,0.0,0,2017-11-20 06:00:00
4755,2017,11,20,0,9.2,0.0,0,2017-11-20 07:00:00
4756,2017,11,20,1,8.0,0.0,0,2017-11-20 08:00:00
4757,2017,11,20,2,18.7,0.0,0,2017-11-20 09:00:00
4758,2017,11,20,3,16.4,0.0,0,2017-11-20 10:00:00
4759,2017,11,20,4,10.9,0.0,0,2017-11-20 11:00:00
4760,2017,11,20,5,9.9,0.0,0,2017-11-20 12:00:00
4761,2017,11,20,6,9.6,0.0,0,2017-11-20 13:00:00
4762,2017,11,20,7,11.0,0.0,0,2017-11-20 14:00:00
4763,2017,11,20,8,10.5,0.0,0,2017-11-20 15:00:00
4764,2017,11,20,9,11.1,0.0,0,2017-11-20 16:00:00
4765,2017,11,20,10,11.9,0.0,0,2017-11-20 17:00:00
4766,2017,11,20,11,9.8,0.0,0,2017-11-20 18:00:00
4767,2017,11,20,12,14.0,0.0,0,2017-11-20 19:00:00
4768,2017,11,20,13,12.6,0.0,0,2017-11-20 20:00:00
4769,2017,11,20,14,11.7,0.0,0,2017-11-20 21:00:00
4770,2017,11,20,15,16.4,0.0,0,2017-11-20 22:00:00
4771,2017,11,20,16,12.5,0.0,0,2017-11-20 23:00:00
4772,2017,11,20,17,17.0,0.0,0,2017-11-21 00:00:00
4773,2017,11,20,19,11.0,0.0,0,2017-11-21 02:00:00
4774,2017,11,20,20,8.6,0.0,0,2017-11-21 03:00:00
4775,2017,11,20,21,10.4,0.0,0,2017-11-21 04:00:00
4776,2017,11,20,23,7.1,0.0,0,2017-11-21 06:00:00
4777,2017,11,21,0,6.6,0.0,0,2017-11-21 07:00:00
4778,2017,11,21,1,7.9,0.0,0,2017-11-21 08:00:00
4779,2017,11,21,2,7.7,0.0,0,2017-11-21 09:00:00
4780,2017,11,21,3,9.6,0.0,0,2017-11-21 10:00:00
4781,2017,11,21,4,9.7,0.0,0,2017-11-21 11:00:00
4782,2017,11,21,5,10.6,0.0,0,2017-11-21 12:00:00
4783,2017,11,21,6,8.7,0.0,0,2017-11-21 13:00:00
4784,2017,11,21,7,11.8,0.0,0,2017-11-21 14:00:00
4785,2017,11,21,8,8.9,0.0,0,2017-11-21 15:00:00
4786,2017,11,21,9,10.1,0.0,0,2017-11-21 16:00:00
4787,2017,11,21,10,9.4,0.0,0,2017-11-21 17:00:00
4788,2017,11,21,11,9.0,0.0,0,2017-11-21 18:00:00
4789,2017,11,21,12,9.9,0.0,0,2017-11-21 19:00:00
4790,2017,11,21,13,17.0,0.0,0,2017-11-21 20:00:00
4791,2017,11,21,14,15.2,0.0,0,2017-11-21 21:00:00
4792,2017,11,21,15,15.0,0.0,0,2017-11-21 22:00:00
4793,2017,11,21,16,19.4,0.0,0,2017-11-21 23:00:00
4794,2017,11,21,17,17.3,0.0,0,2017-11-22 00:00:00
4795,2017,11,21,18,13.3,0.0,0,2017-11-22 01:00:00
4796,2017,11,21,19,12.4,0.0,0,2017-11-22 02:00:00
4797,2017,11,21,21,8.7,0.0,0,2017-11-22 04:00:00
4798,2017,11,21,22,9.1,0.0,0,2017-11-22 05:00:00
4799,2017,11,21,23,10.0,0.0,0,2017-11-22 06:00:00
4800,2017,11,22,0,8.3,0.0,0,2017-11-22 07:00:00
4801,2017,11,22,1,7.2,0.0,0,2017-11-22 08:00:00
4802,2017,11,22,2,12.5,0.0,0,2017-11-22 09:00:00
4803,2017,11,22,3,13.0,0.0,0,2017-11-22 10:00:00
4804,2017,11,22,4,12.2,0.0,0,2017-11-22 11:00:00
4805,2017,11,22,5,11.3,0.0,0,2017-11-22 12:00:00
4806,2017,11,22,6,13.0,0.0,0,2017-11-22 13:00:00
4807,2017,11,22,7,9.2,0.0,0,2017-11-22 14:00:00
4808,2017,11,22,8,6.5,0.0,0,2017-11-22 15:00:00
4809,2017,11,22,9,8.4,0.0,0,2017-11-22 16:00:00
4810,2017,11,22,10,11.0,0.0,0,2017-11-22 17:00:00
4811,2017,11,22,11,12.9,0.0,0,2017-11-22 18:00:00
4812,2017,11,22,12,16.0,0.0,0,2017-11-22 19:00:00
4813,2017,11,22,14,14.1,0.0,0,2017-11-22 21:00:00
4814,2017,11,22,15,13.8,0.0,0,2017-11-22 22:00:00
4815,2017,11,22,16,17.2,0.0,0,2017-11-22 23:00:00
4816,2017,11,22,18,15.2,0.0,0,2017-11-23 01:00:00
4817,2017,11,22,19,7.4,0.0,0,2017-11-23 02:00:00
4818,2017,11,22,20,9.3,0.0,0,2017-11-23 03:00:00
4819,2017,11,22,21,9.5,0.0,0,2017-11-23 04:00:00
4820,2017,11,22,22,8.1,0.0,0,2017-11-23 05:00:00
4821,2017,11,22,23,9.8,0.0,0,2017-11-23 06:00:00
4822,2017,11,23,0,9.0,0.0,0,2017-11-23 07:00:00
4823,2017,11,23,1,8.0,0.0,0,2017-11-23 08:00:00
4824,2017,11,23,2,8.6,0.0,0,2017-11-23 09:00:00
4825,2017,11,23,3,11.6,0.0,0,2017-11-23 10:00:00
4826,2017,11,23,4,12.0,0.0,0,2017-11-23 11:00:00
4827,2017,11,23,5,9.6,0.0,0,2017-11-23 12:00:00
4828,2017,11,23,6,11.5,0.0,0,2017-11-23 13:00:00
4829,2017,11,23,7,11.3,0.0,0,2017-11-23 14:00:00
4830,2017,11,23,8,9.9,0.0,0,2017-11-23 15:00:00
4831,2017,11,23,9,8.3,0.0,0,2017-11-23 16:00:00
4832,2017,11,23,11,10.1,0.0,0,2017-11-23 18:00:00
4833,2017,11,23,12,11.7,0.0,0,2017-11-23 19:00:00
4834,2017,11,23,13,16.4,0.0,0,2017-11-23 20:00:00
4835,2017,11,23,14,15.8,0.0,0,2017-11-23 21:00:00
4836,2017,11,23,15,12.9,0.0,0,2017-11-23 22:00:00
4837,2017,11,23,16,12.8,0.0,0,2017-11-23 23:00:00
4838,2017,11,23,17,10.6,0.0,0,2017-11-24 00:00:00
4839,2017,11,23,19,10.0,0.0,0,2017-11-24 02:00:00
4840,2017,11,23,21,9.9,0.0,0,2017-11-24 04:00:00
4841,2017,11,23,22,9.8,0.0,0,2017-11-24 05:00:00
4842,2017,11,23,23,11.7,0.0,0,2017-11-24 06:00:00
4843,2017,11,24,0,11.7,0.0,0,2017-11-24 07:00:00
4844,2017,11,24,1,12.5,0.0,0,2017-11-24 08:00:00
4845,2017,11,24,2,14.6,0.0,0,2017-11-24 09:00:00
4846,2017,11,24,3,15.3,0.0,0,2017-11-24 10:00:00
4847,2017,11,24,4,15.9,0.0,0,2017-11-24 11:00:00
4848,2017,11,24,5,15.9,0.0,0,2017-11-24 12:00:00
4849,2017,11,24,6,16.2,0.0,0,2017-11-24 13:00:00
4850,2017,11,24,7,14.1,0.0,0,2017-11-24 14:00:00
4851,2017,11,24,8,12.0,0.0,0,2017-11-24 15:00:00
4852,2017,11,24,9,9.3,0.0,0,2017-11-24 16:00:00
4853,2017,11,24,15,19.8,1.0,0,2017-11-24 22:00:00
4854,2017,11,24,16,20.0,1.0,0,2017-11-24 23:00:00
4855,2017,11,24,17,19.4,1.0,0,2017-11-25 00:00:00
4856,2017,11,24,18,22.1,1.0,0,2017-11-25 01:00:00
4857,2017,11,24,23,17.0,0.0,0,2017-11-25 06:00:00
4858,2017,11,25,0,16.9,0.0,0,2017-11-25 07:00:00
4859,2017,11,25,1,16.6,0.0,0,2017-11-25 08:00:00
4860,2017,11,25,2,15.2,0.0,0,2017-11-25 09:00:00
4861,2017,11,25,3,20.2,0.0,0,2017-11-25 10:00:00
4862,2017,11,25,4,24.1,0.0,0,2017-11-25 11:00:00
4863,2017,11,25,5,24.3,0.0,0,2017-11-25 12:00:00
4864,2017,11,25,6,20.1,0.0,0,2017-11-25 13:00:00
4865,2017,11,25,7,14.7,0.0,0,2017-11-25 14:00:00
4866,2017,11,25,8,15.7,0.0,0,2017-11-25 15:00:00
4867,2017,11,25,10,20.6,0.0,0,2017-11-25 17:00:00
4868,2017,11,25,11,21.0,0.0,0,2017-11-25 18:00:00
4869,2017,11,25,12,20.6,0.0,0,2017-11-25 19:00:00
4870,2017,11,25,13,21.3,0.0,0,2017-11-25 20:00:00
4871,2017,11,25,14,22.1,0.0,0,2017-11-25 21:00:00
4872,2017,11,25,16,21.3,0.0,0,2017-11-25 23:00:00
4873,2017,11,25,17,24.2,0.0,0,2017-11-26 00:00:00
4874,2017,11,25,18,23.9,0.0,0,2017-11-26 01:00:00
4875,2017,11,25,19,23.2,0.0,0,2017-11-26 02:00:00
4876,2017,11,25,20,22.8,0.0,0,2017-11-26 03:00:00
4877,2017,11,25,21,22.7,0.0,0,2017-11-26 04:00:00
4878,2017,11,25,22,22.7,0.0,0,2017-11-26 05:00:00
4879,2017,11,25,23,20.0,0.0,0,2017-11-26 06:00:00
4880,2017,11,26,0,17.7,0.0,0,2017-11-26 07:00:00
4881,2017,11,26,1,20.1,0.0,0,2017-11-26 08:00:00
4882,2017,11,26,2,20.3,0.0,0,2017-11-26 09:00:00
4883,2017,11,26,3,21.3,0.0,0,2017-11-26 10:00:00
4884,2017,11,26,4,22.1,0.0,0,2017-11-26 11:00:00
4885,2017,11,26,5,22.6,0.0,0,2017-11-26 12:00:00
4886,2017,11,26,6,22.7,0.0,0,2017-11-26 13:00:00
4887,2017,11,26,7,22.6,0.0,0,2017-11-26 14:00:00
4888,2017,11,26,8,21.0,0.0,0,2017-11-26 15:00:00
4889,2017,11,26,9,18.8,0.0,0,2017-11-26 16:00:00
4890,2017,11,26,13,22.5,0.0,0,2017-11-26 20:00:00
4891,2017,11,26,14,21.4,0.0,0,2017-11-26 21:00:00
4892,2017,11,26,15,22.9,0.0,0,2017-11-26 22:00:00
4893,2017,11,26,16,24.5,0.0,0,2017-11-26 23:00:00
4894,2017,11,26,17,23.6,0.0,0,2017-11-27 00:00:00
4895,2017,11,26,18,24.8,0.0,0,2017-11-27 01:00:00
4896,2017,11,26,19,23.4,0.0,0,2017-11-27 02:00:00
4897,2017,11,26,20,21.7,0.0,0,2017-11-27 03:00:00
4898,2017,11,26,21,19.2,0.0,0,2017-11-27 04:00:00
4899,2017,11,26,22,22.2,0.0,0,2017-11-27 05:00:00
4900,2017,11,26,23,18.9,0.0,0,2017-11-27 06:00:00
4901,2017,11,27,0,19.6,0.0,0,2017-11-27 07:00:00
4902,2017,11,27,1,16.2,0.0,0,2017-11-27 08:00:00
4903,2017,11,27,2,17.4,0.0,0,2017-11-27 09:00:00
4904,2017,11,27,3,19.7,0.0,0,2017-11-27 10:00:00
4905,2017,11,27,4,21.2,0.0,0,2017-11-27 11:00:00
4906,2017,11,27,5,21.8,0.0,0,2017-11-27 12:00:00
4907,2017,11,27,6,19.4,0.0,0,2017-11-27 13:00:00
4908,2017,11,27,7,17.8,0.0,0,2017-11-27 14:00:00
4909,2017,11,27,8,19.2,0.0,0,2017-11-27 15:00:00
4910,2017,11,27,11,12.7,0.0,0,2017-11-27 18:00:00
4911,2017,11,27,12,11.1,0.0,0,2017-11-27 19:00:00
4912,2017,11,27,13,15.5,0.0,0,2017-11-27 20:00:00
4913,2017,11,27,14,20.3,0.0,0,2017-11-27 21:00:00
4914,2017,11,27,15,29.6,0.0,0,2017-11-27 22:00:00
4915,2017,11,27,17,24.6,0.0,0,2017-11-28 00:00:00
4916,2017,11,27,19,19.1,0.0,0,2017-11-28 02:00:00
4917,2017,11,27,20,24.1,0.0,0,2017-11-28 03:00:00
4918,2017,11,27,21,18.3,0.0,0,2017-11-28 04:00:00
4919,2017,11,27,22,19.8,0.0,0,2017-11-28 05:00:00
4920,2017,11,27,23,20.5,0.0,0,2017-11-28 06:00:00
4921,2017,11,28,0,18.0,0.0,0,2017-11-28 07:00:00
4922,2017,11,28,1,20.8,0.0,0,2017-11-28 08:00:00
4923,2017,11,28,2,20.8,0.0,0,2017-11-28 09:00:00
4924,2017,11,28,3,28.9,0.0,0,2017-11-28 10:00:00
4925,2017,11,28,4,24.0,0.0,0,2017-11-28 11:00:00
4926,2017,11,28,5,17.3,0.0,0,2017-11-28 12:00:00
4927,2017,11,28,6,12.9,0.0,0,2017-11-28 13:00:00
4928,2017,11,28,8,10.1,0.0,0,2017-11-28 15:00:00
4929,2017,11,28,9,10.5,0.0,0,2017-11-28 16:00:00
4930,2017,11,28,10,13.4,0.0,0,2017-11-28 17:00:00
4931,2017,11,28,11,15.9,0.0,0,2017-11-28 18:00:00
4932,2017,11,28,12,16.9,0.0,0,2017-11-28 19:00:00
4933,2017,11,28,13,17.3,0.0,0,2017-11-28 20:00:00
4934,2017,11,28,14,18.3,0.0,0,2017-11-28 21:00:00
4935,2017,11,28,15,18.8,0.0,0,2017-11-28 22:00:00
4936,2017,11,29,2,18.3,1.0,0,2017-11-29 09:00:00
4937,2017,11,29,3,23.6,1.0,0,2017-11-29 10:00:00
4938,2017,11,29,4,25.1,1.0,0,2017-11-29 11:00:00
4939,2017,11,29,5,27.4,1.0,0,2017-11-29 12:00:00
4940,2017,11,29,6,22.9,1.0,0,2017-11-29 13:00:00
4941,2017,11,29,16,24.7,1.0,0,2017-11-29 23:00:00
4942,2017,11,29,17,22.7,1.0,0,2017-11-30 00:00:00
4943,2017,11,29,18,29.0,1.0,0,2017-11-30 01:00:00
4944,2017,11,29,19,28.9,1.0,0,2017-11-30 02:00:00
4945,2017,11,29,22,16.3,0.0,0,2017-11-30 05:00:00
4946,2017,11,29,23,16.1,0.0,0,2017-11-30 06:00:00
4947,2017,11,30,0,18.2,0.0,0,2017-11-30 07:00:00
4948,2017,11,30,1,18.8,0.0,0,2017-11-30 08:00:00
4949,2017,11,30,2,17.9,0.0,0,2017-11-30 09:00:00
4950,2017,11,30,3,21.0,0.0,0,2017-11-30 10:00:00
4951,2017,11,30,4,21.1,0.0,0,2017-11-30 11:00:00
4952,2017,11,30,5,21.1,0.0,0,2017-11-30 12:00:00
4953,2017,11,30,6,13.3,0.0,0,2017-11-30 13:00:00
4954,2017,11,30,7,12.2,0.0,0,2017-11-30 14:00:00
4955,2017,11,30,8,8.9,0.0,0,2017-11-30 15:00:00
4956,2017,11,30,9,9.1,0.0,0,2017-11-30 16:00:00
4957,2017,11,30,11,12.2,0.0,0,2017-11-30 18:00:00
4958,2017,11,30,12,19.5,0.0,0,2017-11-30 19:00:00
4959,2017,11,30,13,19.6,0.0,0,2017-11-30 20:00:00
4960,2017,11,30,14,19.9,0.0,0,2017-11-30 21:00:00
4961,2017,11,30,15,18.4,0.0,0,2017-11-30 22:00:00
4962,2017,11,30,16,29.6,0.0,0,2017-11-30 23:00:00
4963,2017,11,30,17,28.6,0.0,0,2017-12-01 00:00:00
4964,2017,11,30,19,25.5,0.0,0,2017-12-01 02:00:00
4965,2017,11,30,20,21.5,0.0,0,2017-12-01 03:00:00
4966,2017,11,30,21,17.2,0.0,0,2017-12-01 04:00:00
4967,2017,11,30,22,17.7,0.0,0,2017-12-01 05:00:00
4968,2017,11,30,23,18.5,0.0,0,2017-12-01 06:00:00
4969,2017,12,1,0,14.4,0.0,0,2017-12-01 07:00:00
4970,2017,12,1,1,15.9,0.0,0,2017-12-01 08:00:00
4971,2017,12,1,2,21.1,0.0,0,2017-12-01 09:00:00
4972,2017,12,1,3,25.1,0.0,0,2017-12-01 10:00:00
4973,2017,12,1,4,24.4,0.0,0,2017-12-01 11:00:00
4974,2017,12,1,5,20.4,0.0,0,2017-12-01 12:00:00
4975,2017,12,1,6,18.2,0.0,0,2017-12-01 13:00:00
4976,2017,12,1,7,16.7,0.0,0,2017-12-01 14:00:00
4977,2017,12,1,8,13.0,0.0,0,2017-12-01 15:00:00
4978,2017,12,1,9,15.4,0.0,0,2017-12-01 16:00:00
4979,2017,12,1,10,9.8,0.0,0,2017-12-01 17:00:00
4980,2017,12,1,11,14.5,0.0,0,2017-12-01 18:00:00
4981,2017,12,1,12,12.1,0.0,0,2017-12-01 19:00:00
4982,2017,12,1,13,23.0,0.0,0,2017-12-01 20:00:00
4983,2017,12,1,14,19.8,0.0,0,2017-12-01 21:00:00
4984,2017,12,1,15,19.8,0.0,0,2017-12-01 22:00:00
4985,2017,12,1,16,16.7,0.0,0,2017-12-01 23:00:00
4986,2017,12,1,17,20.0,0.0,0,2017-12-02 00:00:00
4987,2017,12,1,18,16.5,0.0,0,2017-12-02 01:00:00
4988,2017,12,1,19,16.4,0.0,0,2017-12-02 02:00:00
4989,2017,12,1,20,14.3,0.0,0,2017-12-02 03:00:00
4990,2017,12,1,21,11.6,0.0,0,2017-12-02 04:00:00
4991,2017,12,1,22,9.1,0.0,0,2017-12-02 05:00:00
4992,2017,12,1,23,14.4,0.0,0,2017-12-02 06:00:00
4993,2017,12,2,0,13.4,0.0,0,2017-12-02 07:00:00
4994,2017,12,2,1,11.5,0.0,0,2017-12-02 08:00:00
4995,2017,12,2,2,14.5,0.0,0,2017-12-02 09:00:00
4996,2017,12,2,3,16.1,0.0,0,2017-12-02 10:00:00
4997,2017,12,2,4,17.2,0.0,0,2017-12-02 11:00:00
4998,2017,12,2,5,14.4,0.0,0,2017-12-02 12:00:00
4999,2017,12,2,6,10.4,0.0,0,2017-12-02 13:00:00
5000,2017,12,2,7,10.9,0.0,0,2017-12-02 14:00:00
5001,2017,12,2,8,10.2,0.0,0,2017-12-02 15:00:00
5002,2017,12,2,9,9.5,0.0,0,2017-12-02 16:00:00
5003,2017,12,2,10,9.4,0.0,0,2017-12-02 17:00:00
5004,2017,12,2,11,11.8,0.0,0,2017-12-02 18:00:00
5005,2017,12,2,12,14.7,0.0,0,2017-12-02 19:00:00
5006,2017,12,2,13,20.2,0.0,0,2017-12-02 20:00:00
5007,2017,12,2,14,31.3,0.0,0,2017-12-02 21:00:00
5008,2017,12,2,15,33.9,0.0,0,2017-12-02 22:00:00
5009,2017,12,2,16,35.9,0.0,0,2017-12-02 23:00:00
5010,2017,12,2,17,30.2,0.0,0,2017-12-03 00:00:00
5011,2017,12,2,18,23.6,0.0,0,2017-12-03 01:00:00
5012,2017,12,2,19,22.5,0.0,0,2017-12-03 02:00:00
5013,2017,12,2,20,19.1,0.0,0,2017-12-03 03:00:00
5014,2017,12,2,21,23.9,0.0,0,2017-12-03 04:00:00
5015,2017,12,2,22,17.2,0.0,0,2017-12-03 05:00:00
5016,2017,12,2,23,15.1,0.0,0,2017-12-03 06:00:00
5017,2017,12,3,0,19.4,0.0,0,2017-12-03 07:00:00
5018,2017,12,3,1,18.4,0.0,0,2017-12-03 08:00:00
5019,2017,12,3,2,25.8,0.0,0,2017-12-03 09:00:00
5020,2017,12,3,3,25.8,0.0,0,2017-12-03 10:00:00
5021,2017,12,3,4,22.6,0.0,0,2017-12-03 11:00:00
5022,2017,12,3,5,16.8,0.0,0,2017-12-03 12:00:00
5023,2017,12,3,6,16.8,0.0,0,2017-12-03 13:00:00
5024,2017,12,3,8,12.4,0.0,0,2017-12-03 15:00:00
5025,2017,12,3,9,11.8,0.0,0,2017-12-03 16:00:00
5026,2017,12,3,10,10.6,0.0,0,2017-12-03 17:00:00
5027,2017,12,3,11,11.8,0.0,0,2017-12-03 18:00:00
5028,2017,12,3,12,12.9,0.0,0,2017-12-03 19:00:00
5029,2017,12,3,13,21.6,0.0,0,2017-12-03 20:00:00
5030,2017,12,3,14,30.1,0.0,0,2017-12-03 21:00:00
5031,2017,12,3,15,28.5,0.0,0,2017-12-03 22:00:00
5032,2017,12,3,16,29.0,0.0,0,2017-12-03 23:00:00
5033,2017,12,3,17,27.0,0.0,0,2017-12-04 00:00:00
5034,2017,12,3,18,29.9,0.0,0,2017-12-04 01:00:00
5035,2017,12,3,19,25.8,0.0,0,2017-12-04 02:00:00
5036,2017,12,3,20,26.2,0.0,0,2017-12-04 03:00:00
5037,2017,12,3,21,25.7,0.0,0,2017-12-04 04:00:00
5038,2017,12,3,22,19.6,0.0,0,2017-12-04 05:00:00
5039,2017,12,3,23,20.8,0.0,0,2017-12-04 06:00:00
5040,2017,12,4,0,21.0,0.0,0,2017-12-04 07:00:00
5041,2017,12,4,1,24.6,0.0,0,2017-12-04 08:00:00
5042,2017,12,4,2,26.7,0.0,0,2017-12-04 09:00:00
5043,2017,12,4,3,22.5,0.0,0,2017-12-04 10:00:00
5044,2017,12,4,4,16.4,0.0,0,2017-12-04 11:00:00
5045,2017,12,4,5,13.1,0.0,0,2017-12-04 12:00:00
5046,2017,12,4,6,12.8,0.0,0,2017-12-04 13:00:00
5047,2017,12,4,7,10.1,0.0,0,2017-12-04 14:00:00
5048,2017,12,4,8,8.9,0.0,0,2017-12-04 15:00:00
5049,2017,12,4,9,11.6,0.0,0,2017-12-04 16:00:00
5050,2017,12,4,10,8.9,0.0,0,2017-12-04 17:00:00
5051,2017,12,4,11,7.1,0.0,0,2017-12-04 18:00:00
5052,2017,12,4,12,14.4,0.0,0,2017-12-04 19:00:00
5053,2017,12,4,13,16.3,0.0,0,2017-12-04 20:00:00
5054,2017,12,4,14,20.0,0.0,0,2017-12-04 21:00:00
5055,2017,12,4,15,25.3,0.0,0,2017-12-04 22:00:00
5056,2017,12,4,16,26.8,0.0,0,2017-12-04 23:00:00
5057,2017,12,4,17,25.3,0.0,0,2017-12-05 00:00:00
5058,2017,12,4,18,23.2,0.0,0,2017-12-05 01:00:00
5059,2017,12,4,22,9.6,0.0,0,2017-12-05 05:00:00
5060,2017,12,4,23,8.8,0.0,0,2017-12-05 06:00:00
5061,2017,12,5,0,14.5,0.0,0,2017-12-05 07:00:00
5062,2017,12,5,1,14.4,0.0,0,2017-12-05 08:00:00
5063,2017,12,5,2,17.8,0.0,0,2017-12-05 09:00:00
5064,2017,12,5,3,22.0,0.0,0,2017-12-05 10:00:00
5065,2017,12,5,4,21.5,0.0,0,2017-12-05 11:00:00
5066,2017,12,5,5,16.9,0.0,0,2017-12-05 12:00:00
5067,2017,12,5,6,18.2,0.0,0,2017-12-05 13:00:00
5068,2017,12,5,7,18.0,0.0,0,2017-12-05 14:00:00
5069,2017,12,5,8,17.9,0.0,0,2017-12-05 15:00:00
5070,2017,12,5,9,17.7,0.0,0,2017-12-05 16:00:00
5071,2017,12,5,14,43.1,0.0,0,2017-12-05 21:00:00
5072,2017,12,5,15,29.7,0.0,0,2017-12-05 22:00:00
5073,2017,12,5,16,34.4,0.0,0,2017-12-05 23:00:00
5074,2017,12,5,17,27.4,0.0,0,2017-12-06 00:00:00
5075,2017,12,5,18,24.6,0.0,0,2017-12-06 01:00:00
5076,2017,12,5,19,18.8,0.0,0,2017-12-06 02:00:00
5077,2017,12,5,20,20.1,0.0,0,2017-12-06 03:00:00
5078,2017,12,5,21,13.2,0.0,0,2017-12-06 04:00:00
5079,2017,12,5,22,17.2,0.0,0,2017-12-06 05:00:00
5080,2017,12,5,23,19.8,0.0,0,2017-12-06 06:00:00
5081,2017,12,6,0,23.4,0.0,0,2017-12-06 07:00:00
5082,2017,12,6,1,26.5,0.0,0,2017-12-06 08:00:00
5083,2017,12,6,2,21.2,0.0,0,2017-12-06 09:00:00
5084,2017,12,6,3,28.6,0.0,0,2017-12-06 10:00:00
5085,2017,12,6,4,26.0,0.0,0,2017-12-06 11:00:00
5086,2017,12,6,5,19.9,0.0,0,2017-12-06 12:00:00
5087,2017,12,6,6,18.1,0.0,0,2017-12-06 13:00:00
5088,2017,12,6,7,17.9,0.0,0,2017-12-06 14:00:00
5089,2017,12,6,8,16.5,0.0,0,2017-12-06 15:00:00
5090,2017,12,6,9,16.1,0.0,0,2017-12-06 16:00:00
5091,2017,12,6,10,14.5,0.0,0,2017-12-06 17:00:00
5092,2017,12,6,11,17.8,0.0,0,2017-12-06 18:00:00
5093,2017,12,6,12,17.6,0.0,0,2017-12-06 19:00:00
5094,2017,12,6,13,19.0,0.0,0,2017-12-06 20:00:00
5095,2017,12,6,14,24.0,0.0,0,2017-12-06 21:00:00
5096,2017,12,6,15,41.8,0.0,0,2017-12-06 22:00:00
5097,2017,12,6,16,41.9,0.0,0,2017-12-06 23:00:00
5098,2017,12,6,17,37.9,0.0,0,2017-12-07 00:00:00
5099,2017,12,6,18,38.0,0.0,0,2017-12-07 01:00:00
5100,2017,12,6,19,35.9,0.0,0,2017-12-07 02:00:00
5101,2017,12,6,20,27.0,0.0,0,2017-12-07 03:00:00
5102,2017,12,6,21,29.7,0.0,0,2017-12-07 04:00:00
5103,2017,12,6,22,35.7,0.0,0,2017-12-07 05:00:00
5104,2017,12,6,23,31.5,0.0,0,2017-12-07 06:00:00
5105,2017,12,7,0,28.7,0.0,0,2017-12-07 07:00:00
5106,2017,12,7,1,30.0,0.0,0,2017-12-07 08:00:00
5107,2017,12,7,2,36.3,0.0,0,2017-12-07 09:00:00
5108,2017,12,7,3,37.0,0.0,0,2017-12-07 10:00:00
5109,2017,12,7,4,31.8,0.0,0,2017-12-07 11:00:00
5110,2017,12,7,5,28.0,0.0,0,2017-12-07 12:00:00
5111,2017,12,7,6,24.8,0.0,0,2017-12-07 13:00:00
5112,2017,12,7,7,19.5,0.0,0,2017-12-07 14:00:00
