datetime,WindDir,Wind Speed(km/h),lat,long
2016-10-08 19:00:00,295,3,18.7904,98.9847
2016-10-08 22:00:00,195,1,18.7904,98.9847
2016-10-09 01:00:00,205,6,18.7904,98.9847
2016-10-09 04:00:00,240,4,18.7904,98.9847
2016-10-09 07:00:00,170,1,18.7904,98.9847
2016-10-09 10:00:00,150,4,18.7904,98.9847
2016-10-09 13:00:00,215,7,18.7904,98.9847
2016-10-09 16:00:00,210,6,18.7904,98.9847
2016-10-09 19:00:00,215,5,18.7904,98.9847
2016-10-09 22:00:00,185,6,18.7904,98.9847
2016-10-10 01:00:00,215,7,18.7904,98.9847
2016-10-10 04:00:00,235,5,18.7904,98.9847
2016-10-10 07:00:00,185,8,18.7904,98.9847
2016-10-10 10:00:00,185,8,18.7904,98.9847
2016-10-10 13:00:00,215,6,18.7904,98.9847
2016-10-10 16:00:00,210,5,18.7904,98.9847
2016-10-10 19:00:00,235,7,18.7904,98.9847
2016-10-10 22:00:00,235,5,18.7904,98.9847
2016-10-11 01:00:00,225,8,18.7904,98.9847
2016-10-11 04:00:00,250,6,18.7904,98.9847
2016-10-11 07:00:00,170,4,18.7904,98.9847
2016-10-11 10:00:00,170,6,18.7904,98.9847
2016-10-11 13:00:00,170,10,18.7904,98.9847
2016-10-11 16:00:00,180,10,18.7904,98.9847
2016-10-11 19:00:00,230,3,18.7904,98.9847
2016-10-11 22:00:00,140,6,18.7904,98.9847
2016-10-12 01:00:00,160,17,18.7904,98.9847
2016-10-12 04:00:00,180,17,18.7904,98.9847
2016-10-12 07:00:00,165,16,18.7904,98.9847
2016-10-12 10:00:00,155,11,18.7904,98.9847
2016-10-12 13:00:00,45,2,18.7904,98.9847
2016-10-12 16:00:00,60,5,18.7904,98.9847
2016-10-12 19:00:00,20,6,18.7904,98.9847
2016-10-12 22:00:00,70,12,18.7904,98.9847
2016-10-13 01:00:00,105,21,18.7904,98.9847
2016-10-13 04:00:00,110,19,18.7904,98.9847
2016-10-13 07:00:00,105,15,18.7904,98.9847
2016-10-13 10:00:00,90,9,18.7904,98.9847
2016-10-13 13:00:00,60,9,18.7904,98.9847
2016-10-13 16:00:00,40,11,18.7904,98.9847
2016-10-13 19:00:00,45,20,18.7904,98.9847
2016-10-13 22:00:00,60,19,18.7904,98.9847
2016-10-14 01:00:00,65,17,18.7904,98.9847
2016-10-14 04:00:00,65,16,18.7904,98.9847
2016-10-14 07:00:00,55,13,18.7904,98.9847
2016-10-14 10:00:00,45,13,18.7904,98.9847
2016-10-14 13:00:00,20,9,18.7904,98.9847
2016-10-14 16:00:00,20,13,18.7904,98.9847
2016-10-14 19:00:00,35,14,18.7904,98.9847
2016-10-14 22:00:00,55,16,18.7904,98.9847
2016-10-15 01:00:00,50,23,18.7904,98.9847
2016-10-15 04:00:00,50,24,18.7904,98.9847
2016-10-15 07:00:00,40,28,18.7904,98.9847
2016-10-15 10:00:00,40,23,18.7904,98.9847
2016-10-15 13:00:00,40,11,18.7904,98.9847
2016-10-15 16:00:00,55,13,18.7904,98.9847
2016-10-15 19:00:00,35,21,18.7904,98.9847
2016-10-15 22:00:00,55,23,18.7904,98.9847
2016-10-16 01:00:00,60,16,18.7904,98.9847
2016-10-16 04:00:00,65,14,18.7904,98.9847
2016-10-16 07:00:00,80,23,18.7904,98.9847
2016-10-16 10:00:00,85,31,18.7904,98.9847
2016-10-16 13:00:00,100,27,18.7904,98.9847
2016-10-16 16:00:00,100,21,18.7904,98.9847
2016-10-16 19:00:00,90,24,18.7904,98.9847
2016-10-16 22:00:00,75,24,18.7904,98.9847
2016-10-17 01:00:00,100,32,18.7904,98.9847
2016-10-17 04:00:00,110,27,18.7904,98.9847
2016-10-17 07:00:00,80,21,18.7904,98.9847
2016-10-17 10:00:00,85,17,18.7904,98.9847
2016-10-17 13:00:00,110,15,18.7904,98.9847
2016-10-17 16:00:00,110,9,18.7904,98.9847
2016-10-17 19:00:00,35,15,18.7904,98.9847
2016-10-17 22:00:00,50,14,18.7904,98.9847
2016-10-18 01:00:00,100,11,18.7904,98.9847
2016-10-18 04:00:00,85,10,18.7904,98.9847
2016-10-18 07:00:00,60,12,18.7904,98.9847
2016-10-18 10:00:00,40,13,18.7904,98.9847
2016-10-18 13:00:00,25,12,18.7904,98.9847
2016-10-18 16:00:00,25,11,18.7904,98.9847
2016-10-18 19:00:00,35,15,18.7904,98.9847
2016-10-18 22:00:00,50,11,18.7904,98.9847
2016-10-19 01:00:00,80,5,18.7904,98.9847
2016-10-19 04:00:00,45,4,18.7904,98.9847
2016-10-19 07:00:00,50,8,18.7904,98.9847
2016-10-19 10:00:00,55,8,18.7904,98.9847
2016-10-19 13:00:00,20,7,18.7904,98.9847
2016-10-19 16:00:00,345,6,18.7904,98.9847
2016-10-19 19:00:00,355,8,18.7904,98.9847
2016-10-19 22:00:00,350,5,18.7904,98.9847
2016-10-20 01:00:00,245,6,18.7904,98.9847
2016-10-20 04:00:00,270,6,18.7904,98.9847
2016-10-20 07:00:00,340,5,18.7904,98.9847
2016-10-20 10:00:00,20,4,18.7904,98.9847
2016-10-20 13:00:00,150,3,18.7904,98.9847
2016-10-20 16:00:00,235,4,18.7904,98.9847
2016-10-20 19:00:00,250,4,18.7904,98.9847
2016-10-20 22:00:00,225,7,18.7904,98.9847
2016-10-21 01:00:00,250,11,18.7904,98.9847
2016-10-21 04:00:00,275,10,18.7904,98.9847
2016-10-21 07:00:00,290,8,18.7904,98.9847
2016-10-21 10:00:00,290,6,18.7904,98.9847
2016-10-21 13:00:00,225,2,18.7904,98.9847
2016-10-21 16:00:00,225,6,18.7904,98.9847
2016-10-21 19:00:00,270,7,18.7904,98.9847
2016-10-21 22:00:00,265,6,18.7904,98.9847
2016-10-22 01:00:00,245,8,18.7904,98.9847
2016-10-22 04:00:00,270,8,18.7904,98.9847
2016-10-22 07:00:00,270,4,18.7904,98.9847
2016-10-22 10:00:00,245,3,18.7904,98.9847
2016-10-22 13:00:00,185,5,18.7904,98.9847
2016-10-22 16:00:00,205,6,18.7904,98.9847
2016-10-22 19:00:00,210,2,18.7904,98.9847
2016-10-22 22:00:00,180,8,18.7904,98.9847
2016-10-23 01:00:00,210,13,18.7904,98.9847
2016-10-23 04:00:00,240,8,18.7904,98.9847
2016-10-23 07:00:00,180,6,18.7904,98.9847
2016-10-23 10:00:00,155,7,18.7904,98.9847
2016-10-23 13:00:00,165,10,18.7904,98.9847
2016-10-23 16:00:00,175,7,18.7904,98.9847
2016-10-23 19:00:00,175,8,18.7904,98.9847
2016-10-23 22:00:00,160,9,18.7904,98.9847
2016-10-24 01:00:00,165,18,18.7904,98.9847
2016-10-24 04:00:00,155,19,18.7904,98.9847
2016-10-24 07:00:00,145,20,18.7904,98.9847
2016-10-24 10:00:00,145,15,18.7904,98.9847
2016-10-24 13:00:00,170,15,18.7904,98.9847
2016-10-24 16:00:00,160,10,18.7904,98.9847
2016-10-24 19:00:00,155,12,18.7904,98.9847
2016-10-24 22:00:00,160,15,18.7904,98.9847
2016-10-25 01:00:00,170,17,18.7904,98.9847
2016-10-25 04:00:00,160,14,18.7904,98.9847
2016-10-25 07:00:00,135,11,18.7904,98.9847
2016-10-25 10:00:00,130,12,18.7904,98.9847
2016-10-25 13:00:00,150,13,18.7904,98.9847
2016-10-25 16:00:00,150,15,18.7904,98.9847
2016-10-25 19:00:00,155,19,18.7904,98.9847
2016-10-25 22:00:00,150,20,18.7904,98.9847
2016-10-26 01:00:00,160,24,18.7904,98.9847
2016-10-26 04:00:00,150,19,18.7904,98.9847
2016-10-26 07:00:00,135,16,18.7904,98.9847
2016-10-26 10:00:00,115,14,18.7904,98.9847
2016-10-26 13:00:00,105,10,18.7904,98.9847
2016-10-26 16:00:00,100,10,18.7904,98.9847
2016-10-26 19:00:00,105,14,18.7904,98.9847
2016-10-26 22:00:00,115,18,18.7904,98.9847
2016-10-27 01:00:00,120,26,18.7904,98.9847
2016-10-27 04:00:00,125,22,18.7904,98.9847
2016-10-27 07:00:00,135,28,18.7904,98.9847
2016-10-27 10:00:00,145,24,18.7904,98.9847
2016-10-27 13:00:00,150,19,18.7904,98.9847
2016-10-27 16:00:00,160,14,18.7904,98.9847
2016-10-27 19:00:00,165,21,18.7904,98.9847
2016-10-27 22:00:00,155,21,18.7904,98.9847
2016-10-28 01:00:00,140,20,18.7904,98.9847
2016-10-28 04:00:00,135,18,18.7904,98.9847
2016-10-28 07:00:00,135,18,18.7904,98.9847
2016-10-28 10:00:00,140,14,18.7904,98.9847
2016-10-28 13:00:00,145,11,18.7904,98.9847
2016-10-28 16:00:00,150,8,18.7904,98.9847
2016-10-28 19:00:00,145,11,18.7904,98.9847
2016-10-28 22:00:00,135,11,18.7904,98.9847
2016-10-29 01:00:00,125,13,18.7904,98.9847
2016-10-29 04:00:00,125,16,18.7904,98.9847
2016-10-29 07:00:00,125,21,18.7904,98.9847
2016-10-29 10:00:00,120,21,18.7904,98.9847
2016-10-29 13:00:00,130,14,18.7904,98.9847
2016-10-29 16:00:00,120,11,18.7904,98.9847
2016-10-29 19:00:00,120,13,18.7904,98.9847
2016-10-29 22:00:00,115,19,18.7904,98.9847
2016-10-30 01:00:00,120,27,18.7904,98.9847
2016-10-30 04:00:00,125,33,18.7904,98.9847
2016-10-30 07:00:00,120,37,18.7904,98.9847
2016-10-30 10:00:00,125,31,18.7904,98.9847
2016-10-30 13:00:00,135,19,18.7904,98.9847
2016-10-30 16:00:00,120,18,18.7904,98.9847
2016-10-30 19:00:00,105,22,18.7904,98.9847
2016-10-30 22:00:00,105,27,18.7904,98.9847
2016-10-31 01:00:00,110,27,18.7904,98.9847
2016-10-31 04:00:00,100,24,18.7904,98.9847
2016-10-31 07:00:00,100,26,18.7904,98.9847
2016-10-31 10:00:00,100,21,18.7904,98.9847
2016-10-31 13:00:00,115,15,18.7904,98.9847
2016-10-31 16:00:00,90,12,18.7904,98.9847
2016-10-31 19:00:00,90,21,18.7904,98.9847
2016-10-31 22:00:00,85,24,18.7904,98.9847
2016-11-01 01:00:00,90,22,18.7904,98.9847
2016-11-01 04:00:00,80,21,18.7904,98.9847
2016-11-01 07:00:00,70,18,18.7904,98.9847
2016-11-01 10:00:00,90,18,18.7904,98.9847
2016-11-01 13:00:00,110,24,18.7904,98.9847
2016-11-01 16:00:00,100,19,18.7904,98.9847
2016-11-01 19:00:00,105,30,18.7904,98.9847
2016-11-01 22:00:00,115,31,18.7904,98.9847
2016-11-02 01:00:00,115,36,18.7904,98.9847
2016-11-02 04:00:00,110,35,18.7904,98.9847
2016-11-02 07:00:00,110,35,18.7904,98.9847
2016-11-02 10:00:00,110,27,18.7904,98.9847
2016-11-02 13:00:00,95,17,18.7904,98.9847
2016-11-02 16:00:00,95,16,18.7904,98.9847
2016-11-02 19:00:00,100,21,18.7904,98.9847
2016-11-02 22:00:00,95,20,18.7904,98.9847
2016-11-03 01:00:00,90,18,18.7904,98.9847
2016-11-03 04:00:00,85,16,18.7904,98.9847
2016-11-03 07:00:00,95,19,18.7904,98.9847
2016-11-03 10:00:00,95,16,18.7904,98.9847
2016-11-03 13:00:00,45,11,18.7904,98.9847
2016-11-03 16:00:00,40,11,18.7904,98.9847
2016-11-03 19:00:00,45,13,18.7904,98.9847
2016-11-03 22:00:00,70,10,18.7904,98.9847
2016-11-04 01:00:00,110,13,18.7904,98.9847
2016-11-04 04:00:00,120,11,18.7904,98.9847
2016-11-04 07:00:00,25,8,18.7904,98.9847
2016-11-04 10:00:00,35,9,18.7904,98.9847
2016-11-04 13:00:00,355,6,18.7904,98.9847
2016-11-04 16:00:00,360,6,18.7904,98.9847
2016-11-04 19:00:00,0,15,18.7904,98.9847
2016-11-04 22:00:00,350,10,18.7904,98.9847
2016-11-05 01:00:00,320,2,18.7904,98.9847
2016-11-05 04:00:00,305,4,18.7904,98.9847
2016-11-05 07:00:00,295,3,18.7904,98.9847
2016-11-05 10:00:00,300,5,18.7904,98.9847
2016-11-05 13:00:00,320,7,18.7904,98.9847
2016-11-05 16:00:00,310,6,18.7904,98.9847
2016-11-05 19:00:00,320,7,18.7904,98.9847
2016-11-05 22:00:00,290,7,18.7904,98.9847
2016-11-06 01:00:00,230,5,18.7904,98.9847
2016-11-06 04:00:00,210,3,18.7904,98.9847
2016-11-06 07:00:00,135,7,18.7904,98.9847
2016-11-06 10:00:00,125,10,18.7904,98.9847
2016-11-06 13:00:00,115,9,18.7904,98.9847
2016-11-06 16:00:00,115,6,18.7904,98.9847
2016-11-06 19:00:00,110,11,18.7904,98.9847
2016-11-06 22:00:00,130,16,18.7904,98.9847
2016-11-07 01:00:00,130,16,18.7904,98.9847
2016-11-07 04:00:00,130,16,18.7904,98.9847
2016-11-07 07:00:00,125,17,18.7904,98.9847
2016-11-07 10:00:00,120,12,18.7904,98.9847
2016-11-07 13:00:00,140,11,18.7904,98.9847
2016-11-07 16:00:00,140,8,18.7904,98.9847
2016-11-07 19:00:00,135,17,18.7904,98.9847
2016-11-07 22:00:00,125,17,18.7904,98.9847
2016-11-08 01:00:00,115,17,18.7904,98.9847
2016-11-08 04:00:00,115,21,18.7904,98.9847
2016-11-08 07:00:00,115,19,18.7904,98.9847
2016-11-08 10:00:00,120,17,18.7904,98.9847
2016-11-08 13:00:00,160,18,18.7904,98.9847
2016-11-08 16:00:00,170,16,18.7904,98.9847
2016-11-08 19:00:00,205,12,18.7904,98.9847
2016-11-08 22:00:00,155,10,18.7904,98.9847
2016-11-09 01:00:00,175,9,18.7904,98.9847
2016-11-09 04:00:00,165,10,18.7904,98.9847
2016-11-09 07:00:00,180,9,18.7904,98.9847
2016-11-09 10:00:00,160,12,18.7904,98.9847
2016-11-09 13:00:00,170,14,18.7904,98.9847
2016-11-09 16:00:00,170,16,18.7904,98.9847
2016-11-09 19:00:00,200,13,18.7904,98.9847
2016-11-09 22:00:00,185,18,18.7904,98.9847
2016-11-10 01:00:00,175,22,18.7904,98.9847
2016-11-10 04:00:00,165,22,18.7904,98.9847
2016-11-10 07:00:00,170,28,18.7904,98.9847
2016-11-10 10:00:00,175,34,18.7904,98.9847
2016-11-10 13:00:00,195,30,18.7904,98.9847
2016-11-10 16:00:00,185,25,18.7904,98.9847
2016-11-10 19:00:00,180,26,18.7904,98.9847
2016-11-10 22:00:00,180,29,18.7904,98.9847
2016-11-11 01:00:00,180,29,18.7904,98.9847
2016-11-11 04:00:00,185,24,18.7904,98.9847
2016-11-11 07:00:00,180,22,18.7904,98.9847
2016-11-11 10:00:00,185,21,18.7904,98.9847
2016-11-11 13:00:00,195,11,18.7904,98.9847
2016-11-11 16:00:00,190,8,18.7904,98.9847
2016-11-11 19:00:00,180,7,18.7904,98.9847
2016-11-11 22:00:00,185,7,18.7904,98.9847
2016-11-12 01:00:00,220,8,18.7904,98.9847
2016-11-12 04:00:00,230,8,18.7904,98.9847
2016-11-12 07:00:00,235,7,18.7904,98.9847
2016-11-12 10:00:00,210,5,18.7904,98.9847
2016-11-12 13:00:00,195,4,18.7904,98.9847
2016-11-12 16:00:00,205,5,18.7904,98.9847
2016-11-12 19:00:00,235,6,18.7904,98.9847
2016-11-12 22:00:00,205,7,18.7904,98.9847
2016-11-13 01:00:00,235,8,18.7904,98.9847
2016-11-13 04:00:00,240,6,18.7904,98.9847
2016-11-13 07:00:00,295,4,18.7904,98.9847
2016-11-13 10:00:00,345,3,18.7904,98.9847
2016-11-13 13:00:00,335,1,18.7904,98.9847
2016-11-13 16:00:00,295,2,18.7904,98.9847
2016-11-13 19:00:00,280,3,18.7904,98.9847
2016-11-13 22:00:00,265,4,18.7904,98.9847
2016-11-14 01:00:00,265,6,18.7904,98.9847
2016-11-14 04:00:00,290,6,18.7904,98.9847
2016-11-14 07:00:00,315,5,18.7904,98.9847
2016-11-14 10:00:00,340,4,18.7904,98.9847
2016-11-14 13:00:00,20,2,18.7904,98.9847
2016-11-14 16:00:00,30,3,18.7904,98.9847
2016-11-14 19:00:00,15,5,18.7904,98.9847
2016-11-14 22:00:00,50,5,18.7904,98.9847
2016-11-15 01:00:00,130,9,18.7904,98.9847
2016-11-15 04:00:00,145,13,18.7904,98.9847
2016-11-15 07:00:00,150,15,18.7904,98.9847
2016-11-15 10:00:00,145,13,18.7904,98.9847
2016-11-15 13:00:00,135,8,18.7904,98.9847
2016-11-15 16:00:00,120,5,18.7904,98.9847
2016-11-15 19:00:00,105,5,18.7904,98.9847
2016-11-15 22:00:00,120,10,18.7904,98.9847
2016-11-16 01:00:00,125,14,18.7904,98.9847
2016-11-16 04:00:00,130,13,18.7904,98.9847
2016-11-16 07:00:00,115,14,18.7904,98.9847
2016-11-16 10:00:00,110,13,18.7904,98.9847
2016-11-16 13:00:00,90,9,18.7904,98.9847
2016-11-16 16:00:00,85,9,18.7904,98.9847
2016-11-16 19:00:00,70,10,18.7904,98.9847
2016-11-16 22:00:00,80,13,18.7904,98.9847
2016-11-17 01:00:00,105,16,18.7904,98.9847
2016-11-17 04:00:00,105,14,18.7904,98.9847
2016-11-17 07:00:00,110,13,18.7904,98.9847
2016-11-17 10:00:00,95,10,18.7904,98.9847
2016-11-17 13:00:00,100,7,18.7904,98.9847
2016-11-17 16:00:00,65,4,18.7904,98.9847
2016-11-17 19:00:00,20,9,18.7904,98.9847
2016-11-17 22:00:00,40,9,18.7904,98.9847
2016-11-18 01:00:00,95,9,18.7904,98.9847
2016-11-18 04:00:00,95,8,18.7904,98.9847
2016-11-18 07:00:00,60,11,18.7904,98.9847
2016-11-18 10:00:00,55,9,18.7904,98.9847
2016-11-18 13:00:00,35,6,18.7904,98.9847
2016-11-18 16:00:00,15,6,18.7904,98.9847
2016-11-18 19:00:00,20,10,18.7904,98.9847
2016-11-18 22:00:00,15,11,18.7904,98.9847
2016-11-19 01:00:00,80,6,18.7904,98.9847
2016-11-19 04:00:00,90,7,18.7904,98.9847
2016-11-19 07:00:00,80,7,18.7904,98.9847
2016-11-19 10:00:00,90,8,18.7904,98.9847
2016-11-19 13:00:00,75,5,18.7904,98.9847
2016-11-19 16:00:00,45,5,18.7904,98.9847
2016-11-19 19:00:00,25,11,18.7904,98.9847
2016-11-19 22:00:00,30,10,18.7904,98.9847
2016-11-20 01:00:00,55,6,18.7904,98.9847
2016-11-20 04:00:00,80,7,18.7904,98.9847
2016-11-20 07:00:00,60,8,18.7904,98.9847
2016-11-20 10:00:00,60,8,18.7904,98.9847
2016-11-20 13:00:00,55,7,18.7904,98.9847
2016-11-20 16:00:00,25,7,18.7904,98.9847
2016-11-20 19:00:00,5,12,18.7904,98.9847
2016-11-20 22:00:00,360,10,18.7904,98.9847
2016-11-21 01:00:00,15,10,18.7904,98.9847
2016-11-21 04:00:00,35,7,18.7904,98.9847
2016-11-21 07:00:00,25,11,18.7904,98.9847
2016-11-21 10:00:00,20,8,18.7904,98.9847
2016-11-21 13:00:00,5,8,18.7904,98.9847
2016-11-21 16:00:00,345,9,18.7904,98.9847
2016-11-21 19:00:00,340,16,18.7904,98.9847
2016-11-21 22:00:00,345,12,18.7904,98.9847
2016-11-22 01:00:00,0,7,18.7904,98.9847
2016-11-22 04:00:00,20,4,18.7904,98.9847
2016-11-22 07:00:00,5,2,18.7904,98.9847
2016-11-22 10:00:00,5,3,18.7904,98.9847
2016-11-22 13:00:00,10,5,18.7904,98.9847
2016-11-22 16:00:00,10,6,18.7904,98.9847
2016-11-22 19:00:00,35,7,18.7904,98.9847
2016-11-22 22:00:00,60,8,18.7904,98.9847
2016-11-23 01:00:00,110,10,18.7904,98.9847
2016-11-23 04:00:00,140,12,18.7904,98.9847
2016-11-23 07:00:00,150,20,18.7904,98.9847
2016-11-23 10:00:00,150,18,18.7904,98.9847
2016-11-23 13:00:00,160,17,18.7904,98.9847
2016-11-23 16:00:00,125,5,18.7904,98.9847
2016-11-23 19:00:00,155,13,18.7904,98.9847
2016-11-23 22:00:00,140,11,18.7904,98.9847
2016-11-24 01:00:00,145,22,18.7904,98.9847
2016-11-24 04:00:00,140,22,18.7904,98.9847
2016-11-24 07:00:00,140,29,18.7904,98.9847
2016-11-24 10:00:00,145,24,18.7904,98.9847
2016-11-24 13:00:00,170,17,18.7904,98.9847
2016-11-24 16:00:00,190,9,18.7904,98.9847
2016-11-24 19:00:00,200,13,18.7904,98.9847
2016-11-24 22:00:00,185,9,18.7904,98.9847
2016-11-25 01:00:00,195,15,18.7904,98.9847
2016-11-25 04:00:00,190,13,18.7904,98.9847
2016-11-25 07:00:00,195,15,18.7904,98.9847
2016-11-25 10:00:00,195,13,18.7904,98.9847
2016-11-25 13:00:00,200,14,18.7904,98.9847
2016-11-25 16:00:00,215,9,18.7904,98.9847
2016-11-25 19:00:00,230,16,18.7904,98.9847
2016-11-25 22:00:00,215,11,18.7904,98.9847
2016-11-26 01:00:00,210,16,18.7904,98.9847
2016-11-26 04:00:00,210,10,18.7904,98.9847
2016-11-26 07:00:00,190,14,18.7904,98.9847
2016-11-26 10:00:00,185,11,18.7904,98.9847
2016-11-26 13:00:00,190,12,18.7904,98.9847
2016-11-26 16:00:00,175,5,18.7904,98.9847
2016-11-26 19:00:00,240,6,18.7904,98.9847
2016-11-26 22:00:00,165,0,18.7904,98.9847
2016-11-27 01:00:00,160,18,18.7904,98.9847
2016-11-27 04:00:00,165,15,18.7904,98.9847
2016-11-27 07:00:00,180,20,18.7904,98.9847
2016-11-27 10:00:00,175,15,18.7904,98.9847
2016-11-27 13:00:00,185,13,18.7904,98.9847
2016-11-27 16:00:00,180,12,18.7904,98.9847
2016-11-27 19:00:00,175,15,18.7904,98.9847
2016-11-27 22:00:00,165,20,18.7904,98.9847
2016-11-28 01:00:00,170,28,18.7904,98.9847
2016-11-28 04:00:00,175,25,18.7904,98.9847
2016-11-28 07:00:00,175,24,18.7904,98.9847
2016-11-28 10:00:00,170,21,18.7904,98.9847
2016-11-28 13:00:00,165,17,18.7904,98.9847
2016-11-28 16:00:00,155,16,18.7904,98.9847
2016-11-28 19:00:00,185,19,18.7904,98.9847
2016-11-28 22:00:00,170,21,18.7904,98.9847
2016-11-29 01:00:00,175,28,18.7904,98.9847
2016-11-29 04:00:00,165,25,18.7904,98.9847
2016-11-29 07:00:00,165,27,18.7904,98.9847
2016-11-29 10:00:00,165,21,18.7904,98.9847
2016-11-29 13:00:00,155,12,18.7904,98.9847
2016-11-29 16:00:00,135,12,18.7904,98.9847
2016-11-29 19:00:00,145,13,18.7904,98.9847
2016-11-29 22:00:00,140,17,18.7904,98.9847
2016-11-30 01:00:00,150,22,18.7904,98.9847
2016-11-30 04:00:00,145,17,18.7904,98.9847
2016-11-30 07:00:00,150,13,18.7904,98.9847
2016-11-30 10:00:00,140,11,18.7904,98.9847
2016-11-30 13:00:00,120,6,18.7904,98.9847
2016-11-30 16:00:00,95,9,18.7904,98.9847
2016-11-30 19:00:00,95,13,18.7904,98.9847
2016-11-30 22:00:00,115,17,18.7904,98.9847
2016-12-01 01:00:00,130,18,18.7904,98.9847
2016-12-01 04:00:00,125,15,18.7904,98.9847
2016-12-01 07:00:00,125,10,18.7904,98.9847
2016-12-01 10:00:00,100,10,18.7904,98.9847
2016-12-01 13:00:00,100,9,18.7904,98.9847
2016-12-01 16:00:00,90,8,18.7904,98.9847
2016-12-01 19:00:00,80,10,18.7904,98.9847
2016-12-01 22:00:00,105,13,18.7904,98.9847
2016-12-02 01:00:00,130,18,18.7904,98.9847
2016-12-02 04:00:00,130,19,18.7904,98.9847
2016-12-02 07:00:00,125,19,18.7904,98.9847
2016-12-02 10:00:00,115,14,18.7904,98.9847
2016-12-02 13:00:00,65,5,18.7904,98.9847
2016-12-02 16:00:00,65,8,18.7904,98.9847
2016-12-02 19:00:00,50,9,18.7904,98.9847
2016-12-02 22:00:00,105,14,18.7904,98.9847
2016-12-03 01:00:00,140,15,18.7904,98.9847
2016-12-03 04:00:00,135,16,18.7904,98.9847
2016-12-03 07:00:00,110,22,18.7904,98.9847
2016-12-03 10:00:00,110,20,18.7904,98.9847
2016-12-03 13:00:00,100,11,18.7904,98.9847
2016-12-03 16:00:00,85,9,18.7904,98.9847
2016-12-03 19:00:00,100,10,18.7904,98.9847
2016-12-03 22:00:00,115,15,18.7904,98.9847
2016-12-04 01:00:00,130,15,18.7904,98.9847
2016-12-04 04:00:00,125,18,18.7904,98.9847
2016-12-04 07:00:00,130,17,18.7904,98.9847
2016-12-04 10:00:00,120,16,18.7904,98.9847
2016-12-04 13:00:00,110,7,18.7904,98.9847
2016-12-04 16:00:00,65,7,18.7904,98.9847
2016-12-04 19:00:00,90,12,18.7904,98.9847
2016-12-04 22:00:00,105,14,18.7904,98.9847
2016-12-05 01:00:00,105,12,18.7904,98.9847
2016-12-05 04:00:00,105,16,18.7904,98.9847
2016-12-05 07:00:00,95,16,18.7904,98.9847
2016-12-05 10:00:00,75,15,18.7904,98.9847
2016-12-05 13:00:00,75,8,18.7904,98.9847
2016-12-05 16:00:00,65,13,18.7904,98.9847
2016-12-05 19:00:00,65,18,18.7904,98.9847
2016-12-05 22:00:00,80,24,18.7904,98.9847
2016-12-06 01:00:00,85,25,18.7904,98.9847
2016-12-06 04:00:00,85,25,18.7904,98.9847
2016-12-06 07:00:00,85,20,18.7904,98.9847
2016-12-06 10:00:00,90,16,18.7904,98.9847
2016-12-06 13:00:00,15,6,18.7904,98.9847
2016-12-06 16:00:00,55,9,18.7904,98.9847
2016-12-06 19:00:00,80,13,18.7904,98.9847
2016-12-06 22:00:00,95,15,18.7904,98.9847
2016-12-07 01:00:00,100,18,18.7904,98.9847
2016-12-07 04:00:00,85,14,18.7904,98.9847
2016-12-07 07:00:00,80,13,18.7904,98.9847
2016-12-07 10:00:00,65,12,18.7904,98.9847
2016-12-07 13:00:00,55,10,18.7904,98.9847
2016-12-07 16:00:00,60,10,18.7904,98.9847
2016-12-07 19:00:00,75,13,18.7904,98.9847
2016-12-07 22:00:00,80,15,18.7904,98.9847
2016-12-08 01:00:00,85,17,18.7904,98.9847
2016-12-08 04:00:00,70,17,18.7904,98.9847
2016-12-08 07:00:00,70,18,18.7904,98.9847
2016-12-08 10:00:00,60,19,18.7904,98.9847
2016-12-08 13:00:00,60,18,18.7904,98.9847
2016-12-08 16:00:00,50,13,18.7904,98.9847
2016-12-08 19:00:00,60,15,18.7904,98.9847
2016-12-08 22:00:00,85,15,18.7904,98.9847
2016-12-09 01:00:00,90,16,18.7904,98.9847
2016-12-09 04:00:00,85,13,18.7904,98.9847
2016-12-09 07:00:00,70,15,18.7904,98.9847
2016-12-09 10:00:00,65,13,18.7904,98.9847
2016-12-09 13:00:00,60,9,18.7904,98.9847
2016-12-09 16:00:00,55,8,18.7904,98.9847
2016-12-09 19:00:00,60,13,18.7904,98.9847
2016-12-09 22:00:00,80,12,18.7904,98.9847
2016-12-10 01:00:00,130,8,18.7904,98.9847
2016-12-10 04:00:00,125,7,18.7904,98.9847
2016-12-10 07:00:00,70,6,18.7904,98.9847
2016-12-10 10:00:00,75,8,18.7904,98.9847
2016-12-10 13:00:00,25,4,18.7904,98.9847
2016-12-10 16:00:00,5,6,18.7904,98.9847
2016-12-10 19:00:00,355,9,18.7904,98.9847
2016-12-10 22:00:00,35,7,18.7904,98.9847
2016-12-11 01:00:00,115,4,18.7904,98.9847
2016-12-11 04:00:00,95,2,18.7904,98.9847
2016-12-11 07:00:00,45,2,18.7904,98.9847
2016-12-11 10:00:00,25,6,18.7904,98.9847
2016-12-11 13:00:00,65,5,18.7904,98.9847
2016-12-11 16:00:00,345,1,18.7904,98.9847
2016-12-11 19:00:00,295,6,18.7904,98.9847
2016-12-11 22:00:00,270,5,18.7904,98.9847
2016-12-12 01:00:00,230,11,18.7904,98.9847
2016-12-12 04:00:00,245,12,18.7904,98.9847
2016-12-12 07:00:00,300,14,18.7904,98.9847
